solving instance uflp nldep holmberg 63 sqrt
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 6290 rows, 6150 columns and 24150 nonzeros
Model fingerprint: 0xdff8b33a
Model has 30 function constraints treated as nonlinear
  30 POW
Variable types: 6120 continuous, 30 integer (30 binary)
Coefficient statistics:
  Matrix range     [2e-04, 1e+03]
  Objective range  [1e+00, 9e+02]
  Bounds range     [6e-13, 1e+10]
  RHS range        [1e+00, 1e+00]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.

User MIP start did not produce a new incumbent solution

Presolve removed 6060 rows and 90 columns
Presolve time: 0.01s
Presolved: 380 rows, 6061 columns, 12330 nonzeros
Presolved model has 30 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 6061 continuous, 0 integer (0 binary)

Root relaxation: objective 9.868654e+03, 60 iterations, 0.00 seconds (0.00 work units)
Another try with MIP start

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 9868.65405    0   30          - 9868.65405      -     -    0s
     0     0 9868.65405    0   30          - 9868.65405      -     -    0s
     0     2 9868.65405    0   30          - 9868.65405      -     -    0s
*  397   257             199    14295.649017 10095.2540  29.4%   2.7    0s
*  900   466             199    14294.138328 11500.1302  19.5%   2.3    2s
  1616   833 14275.7456   96   26 14294.1383 11521.3449  19.4%   1.9    5s
  3284  2279     cutoff  102      14294.1383 11765.5815  17.7%   1.6   10s
  4898  3613 14123.2581   77   20 14294.1383 11895.3642  16.8%   1.5   15s
  6524  4893     cutoff   90      14294.1383 11957.6099  16.3%   1.5   20s
  8156  6215 13880.1914   79   28 14294.1383 12007.3860  16.0%   1.5   25s
  9711  7390 12559.2022   45   27 14294.1383 12039.2985  15.8%   1.5   30s
 11230  8593 12639.4660   43   27 14294.1383 12049.0277  15.7%   1.5   35s
 12835  9842 12702.8672   51   27 14294.1383 12071.2002  15.6%   1.4   40s
*13527 10242             189    14280.167986 12073.7657  15.5%   1.4   41s
 417766 304538 13169.1302   57   28 14266.7953 12620.3184  11.5%   1.4 1415s
 417776 304548 13644.7017   67   28 14266.7953 12620.3184  11.5%   1.4 1430s
 419079 305479 13879.9754   73   27 14266.7953 12620.6949  11.5%   1.4 1435s
 420572 306512 13855.1061   66   26 14266.7953 12621.3636  11.5%   1.4 1440s
 422036 307522 14179.0604   84   23 14266.7953 12621.8752  11.5%   1.4 1445s
 422047 307523 13191.1727   45   26 14266.7953 12621.8820  11.5%   1.4 1456s
 423126 308270 13682.4816   66   26 14266.7953 12622.2703  11.5%   1.4 1460s
 424594 309344 13937.2868   69   27 14266.7953 12622.7440  11.5%   1.4 1465s
 426123 310493 14112.2545   87   25 14266.7953 12623.0915  11.5%   1.4 1470s
 427611 311583 14263.9571   82   21 14266.7953 12623.7414  11.5%   1.4 1475s
 429063 312627 13640.0316   70   24 14266.7953 12624.1865  11.5%   1.4 1480s
 430503 313659 12831.2035   56   27 14266.7953 12624.8100  11.5%   1.4 1485s
 432028 314730 13491.3431   56   24 14266.7953 12625.2319  11.5%   1.4 1490s
 433532 315808 12995.6345   49   25 14266.7953 12625.6382  11.5%   1.4 1495s
 435027 316899 13415.3420   63   25 14266.7953 12626.1768  11.5%   1.4 1500s
 436483 317909     cutoff   79      14266.7953 12626.5226  11.5%   1.4 1505s
 438002 318916 12669.4729   50   26 14266.7953 12626.9353  11.5%   1.4 1510s
 439485 320029     cutoff   87      14266.7953 12627.5746  11.5%   1.4 1515s
 441019 321153 14164.7701   73   22 14266.7953 12628.1244  11.5%   1.4 1520s
 442442 322188 13362.5333   51   23 14266.7953 12628.4672  11.5%   1.4 1525s
 443942 323318 13161.1583   63   28 14266.7953 12628.8898  11.5%   1.4 1530s
 445409 324305 13745.5640   69   25 14266.7953 12629.2864  11.5%   1.4 1535s
 446916 325378 14212.3959   98   27 14266.7953 12629.6471  11.5%   1.4 1540s
 448412 326458 14053.7463   77   24 14266.7953 12630.0677  11.5%   1.4 1545s
 449951 327585 14144.8789   66   24 14266.7953 12630.4905  11.5%   1.4 1550s
 451457 328651 13249.7360   59   26 14266.7953 12630.8183  11.5%   1.4 1555s
 452910 329730     cutoff   87      14266.7953 12631.3055  11.5%   1.4 1560s
 454390 330782 14170.9516   77   24 14266.7953 12631.7649  11.5%   1.4 1565s
 455848 331808 13875.5422   73   25 14266.7953 12632.2164  11.5%   1.4 1570s
 457351 332859 13375.9403   55   24 14266.7953 12632.7537  11.5%   1.4 1575s
 458837 333893     cutoff   89      14266.7953 12633.0788  11.5%   1.4 1580s
 460291 334865     cutoff   86      14266.7953 12633.6354  11.4%   1.4 1585s
 461831 335993 14232.5788   81   23 14266.7953 12634.1467  11.4%   1.4 1590s
 463278 337004 13505.0482   56   24 14266.7953 12634.6163  11.4%   1.4 1595s
 464765 338043 14149.3971   80   22 14266.7953 12635.0392  11.4%   1.4 1600s
 466261 339061 13379.8942   59   23 14266.7953 12635.5946  11.4%   1.4 1605s
 467720 340090     cutoff   56      14266.7953 12635.9357  11.4%   1.4 1610s
 469134 341148 14220.5860   77   24 14266.7953 12636.2105  11.4%   1.4 1615s
 470563 342155 13345.0721   47   24 14266.7953 12636.5412  11.4%   1.4 1620s
 472070 343226 14000.5143   58   23 14266.7953 12637.0871  11.4%   1.4 1625s
 473543 344277 14081.1114   61   23 14266.7953 12637.5906  11.4%   1.4 1630s
 475007 345283 13590.1139   70   25 14266.7953 12638.0273  11.4%   1.4 1635s
 476488 346380 13859.2493   73   26 14266.7953 12638.4764  11.4%   1.4 1640s
 477958 347434 13845.6948   70   26 14266.7953 12638.8206  11.4%   1.4 1645s
 479445 348485 13847.5514   71   26 14266.7953 12639.1750  11.4%   1.4 1650s
 480922 349514 13727.8302   72   27 14266.7953 12639.6494  11.4%   1.4 1655s
 482384 350532 13974.3989   67   26 14266.7953 12640.0717  11.4%   1.4 1660s
 483893 351563 13623.5369   61   23 14266.7953 12640.5121  11.4%   1.4 1665s
 485432 352702 13891.0033   55   24 14266.7953 12640.9535  11.4%   1.4 1670s
 486894 353694 13061.6278   59   27 14266.7953 12641.3190  11.4%   1.4 1675s
 488374 354760 13828.1472   71   24 14266.7953 12641.7378  11.4%   1.4 1680s
 489829 355805 14059.2917   79   26 14266.7953 12642.2140  11.4%   1.4 1685s
 491275 356859 14266.6224   50   22 14266.7953 12642.5522  11.4%   1.4 1690s
 492719 357865     cutoff   79      14266.7953 12642.8638  11.4%   1.4 1695s
 494202 358882 13847.9274   72   25 14266.7953 12643.3976  11.4%   1.4 1700s
 495677 359899 14224.6788   78   27 14266.7953 12643.7329  11.4%   1.4 1705s
 497157 360959 14031.6091   74   26 14266.7953 12644.2286  11.4%   1.4 1710s
 498632 362028 14166.5655   79   24 14266.7953 12644.6675  11.4%   1.4 1715s
 500096 363066 14211.9312   77   25 14266.7953 12645.1010  11.4%   1.4 1720s
 501581 364091 14249.1031   88   22 14266.7953 12645.5253  11.4%   1.4 1725s
 503034 365112 12721.5539   44   26 14266.7953 12645.9074  11.4%   1.4 1730s
 504496 366132 14133.3985   73   25 14266.7953 12646.3668  11.4%   1.4 1735s
 505961 367213 14188.3526   89   27 14266.7953 12646.8278  11.4%   1.4 1740s
 507426 368240 14100.8292   67   25 14266.7953 12647.1613  11.4%   1.4 1745s
 508884 369310 14130.0289   81   20 14266.7953 12647.4669  11.4%   1.4 1750s
 510337 370359 13606.9935   73   27 14266.7953 12647.7402  11.3%   1.4 1755s
 511880 371460 14010.2266   77   25 14266.7953 12648.2464  11.3%   1.4 1760s
 513350 372524 13567.5443   65   25 14266.7953 12648.9453  11.3%   1.4 1765s
 514819 373615 13203.8339   52   25 14266.7953 12649.3248  11.3%   1.4 1770s
 516308 374716 13770.1137   67   26 14266.7953 12649.6273  11.3%   1.4 1775s
 517760 375728 13643.5764   72   28 14266.7953 12650.0424  11.3%   1.4 1780s
 519228 376788 13408.6971   61   27 14266.7953 12650.3809  11.3%   1.4 1785s
 520737 377859 13263.9939   58   27 14266.7953 12650.6888  11.3%   1.4 1790s
 522176 378894     cutoff   74      14266.7953 12651.0184  11.3%   1.4 1795s
 523655 379979     cutoff   74      14266.7953 12651.4071  11.3%   1.4 1800s
 525139 381027 13923.6483   71   23 14266.7953 12651.8615  11.3%   1.4 1805s
 526640 382120 13403.3705   56   25 14266.7953 12652.2708  11.3%   1.4 1810s
 528143 383187 13817.0513   75   26 14266.7953 12652.7923  11.3%   1.4 1815s
 529604 384212     cutoff   79      14266.7953 12653.1501  11.3%   1.4 1820s
 531096 385334 13952.9982   65   23 14266.7953 12653.4279  11.3%   1.4 1825s
 532558 386338 13108.1222   59   26 14266.7953 12653.9163  11.3%   1.4 1830s
 534033 387403 13584.6616   64   25 14266.7953 12654.2403  11.3%   1.4 1835s
 535464 388414 13704.6743   70   27 14266.7953 12654.5296  11.3%   1.4 1840s
 536927 389457 14137.5838   66   26 14266.7953 12654.8499  11.3%   1.4 1845s
 538383 390465     cutoff   75      14266.7953 12655.2488  11.3%   1.4 1850s
 539881 391555 13784.1720   63   25 14266.7953 12655.5568  11.3%   1.4 1855s
 541332 392556     cutoff   88      14266.7953 12655.9094  11.3%   1.4 1860s
 542820 393626 12924.1935   51   27 14266.7953 12656.3125  11.3%   1.4 1865s
 544280 394666 13846.2091   73   26 14266.7953 12656.6774  11.3%   1.4 1870s
 545770 395646     cutoff   87      14266.7953 12657.0533  11.3%   1.4 1875s
 547248 396722 14255.8296   81   22 14266.7953 12657.5518  11.3%   1.4 1880s
 548683 397775 13680.5123   53   25 14266.7953 12657.8828  11.3%   1.4 1885s
 550130 398796 13662.5963   52   23 14266.7953 12658.2322  11.3%   1.4 1890s
 551586 399750 13081.3713   50   26 14266.7953 12658.5502  11.3%   1.4 1895s
 553062 400722 12904.0356   56   28 14266.7953 12658.8119  11.3%   1.4 1900s
 554524 401748 12713.3566   52   24 14266.7953 12659.2649  11.3%   1.4 1905s
 556001 402809     cutoff   79      14266.7953 12659.5511  11.3%   1.4 1910s
 557496 403852 14023.0318   75   26 14266.7953 12659.9140  11.3%   1.4 1915s
 558980 404902 13948.4582   57   24 14266.7953 12660.3242  11.3%   1.4 1920s
 560429 405939 14212.8422   58   25 14266.7953 12660.6017  11.3%   1.4 1925s
 561862 406916 14068.6508   49   22 14266.7953 12660.8743  11.3%   1.4 1930s
 563353 407995 14224.7257   85   24 14266.7953 12661.1604  11.3%   1.4 1935s
 564836 409036 13829.6449   73   28 14266.7953 12661.6901  11.3%   1.4 1940s
 566315 410091 13580.0431   72   29 14266.7953 12661.9080  11.2%   1.4 1945s
 567773 411029 14071.5678   76   23 14266.7953 12662.1762  11.2%   1.4 1950s
 569193 412059 13657.3627   49   24 14266.7953 12662.5180  11.2%   1.4 1955s
 570657 413103 13829.3343   64   25 14266.7953 12662.9340  11.2%   1.4 1960s
 572135 414129 13666.9032   62   25 14266.7953 12663.4106  11.2%   1.4 1965s
 573672 415182 14188.9600   92   26 14266.7953 12663.6858  11.2%   1.4 1970s
 575114 416168 13763.0675   63   25 14266.7953 12664.0163  11.2%   1.4 1975s
 576585 417225 13375.2743   54   25 14266.7953 12664.4097  11.2%   1.4 1980s
 578074 418304 14057.6139   81   22 14266.7953 12664.7313  11.2%   1.4 1985s
 579527 419361 13590.8604   65   24 14266.7953 12664.9708  11.2%   1.4 1990s
 580971 420385 13919.8738   73   26 14266.7953 12665.2080  11.2%   1.4 1995s
 582433 421409 13379.1890   59   26 14266.7953 12665.5155  11.2%   1.4 2000s
 583887 422417 12953.9825   55   29 14266.7953 12665.8411  11.2%   1.4 2005s
 585334 423444 14216.1339   77   26 14266.7953 12666.1149  11.2%   1.4 2010s
 586824 424434 13218.7256   49   27 14266.7953 12666.5480  11.2%   1.4 2015s
 588272 425494 13698.0218   69   26 14266.7953 12666.9089  11.2%   1.4 2020s
 589762 426512 14118.3113   75   26 14266.7953 12667.1852  11.2%   1.4 2025s
 591223 427553 13572.6204   59   25 14266.7953 12667.4981  11.2%   1.4 2030s
 592682 428578 13932.1739   70   26 14266.7953 12667.7934  11.2%   1.4 2035s
 594166 429632 14187.4431   75   26 14266.7953 12668.1355  11.2%   1.4 2040s
 595676 430682 13654.4543   58   24 14266.7953 12668.5848  11.2%   1.4 2045s
 597146 431702 13437.2299   50   25 14266.7953 12668.9098  11.2%   1.4 2050s
 598610 432646 13051.1130   54   25 14266.7953 12669.2760  11.2%   1.4 2055s
 600073 433673 13076.5057   47   24 14266.7953 12669.5536  11.2%   1.4 2060s
 601516 434704 12860.9106   50   25 14266.7953 12669.7287  11.2%   1.4 2065s
 603015 435769 13802.6437   69   25 14266.7953 12670.0373  11.2%   1.4 2070s
 604481 436785 12828.6319   52   27 14266.7953 12670.3008  11.2%   1.4 2075s
 605951 437891 14173.7251   84   22 14266.7953 12670.6091  11.2%   1.4 2080s
 607415 438853 13570.5846   69   27 14266.7953 12670.9201  11.2%   1.4 2085s
 608877 439907 14165.4891   79   21 14266.7953 12671.2008  11.2%   1.4 2090s
 610348 440932 13906.3663   75   24 14266.7953 12671.6522  11.2%   1.4 2095s
 611859 441943 12823.5523   53   26 14266.7953 12671.9529  11.2%   1.4 2100s
 613371 443049     cutoff   84      14266.7953 12672.2799  11.2%   1.4 2105s
 614877 444117 13425.5472   62   28 14266.7953 12672.5552  11.2%   1.4 2110s
 616376 445200 13769.1922   70   24 14266.7953 12673.0651  11.2%   1.4 2115s
 617885 446257 13584.8125   69   25 14266.7953 12673.4401  11.2%   1.4 2120s
 619414 447356 13095.9348   56   27 14266.7953 12673.6922  11.2%   1.4 2125s
 620921 448413 14080.6431   73   25 14266.7953 12673.9968  11.2%   1.4 2130s
 622427 449429 13950.3805   74   26 14266.7953 12674.3120  11.2%   1.4 2135s
 623975 450551     cutoff   87      14266.7953 12674.5611  11.2%   1.4 2140s
 625512 451582 12864.3489   54   25 14266.7953 12674.9691  11.2%   1.4 2145s
 627089 452757 13032.2220   57   26 14266.7953 12675.2194  11.2%   1.4 2150s
 628602 453802 13152.0699   55   25 14266.7953 12675.6369  11.2%   1.4 2155s
 630104 454896 13582.4712   67   26 14266.7953 12675.8155  11.2%   1.4 2160s
 631695 456007 14127.1252   64   26 14266.7953 12676.2105  11.1%   1.4 2165s
 633212 457000 13700.4151   72   25 14266.7953 12676.6883  11.1%   1.4 2170s
 634767 458133 12904.9462   52   24 14266.7953 12677.0226  11.1%   1.4 2175s
 636264 459208 14184.7756   85   24 14266.7953 12677.3826  11.1%   1.4 2180s
 637790 460288 14194.1977   63   20 14266.7953 12677.7254  11.1%   1.4 2185s
 639303 461343 14054.2682   73   23 14266.7953 12678.0862  11.1%   1.4 2190s
 640826 462482 13961.9335   74   24 14266.7953 12678.3663  11.1%   1.4 2195s
 642375 463529 13303.9979   46   25 14266.7953 12678.6497  11.1%   1.4 2200s
 643870 464582 14121.2592   77   22 14266.7953 12678.9477  11.1%   1.4 2205s
 645419 465665 14088.5235   74   24 14266.7953 12679.1870  11.1%   1.4 2210s
 646927 466647     cutoff   88      14266.7953 12679.4474  11.1%   1.4 2215s
 648413 467655 13555.1679   56   21 14266.7953 12679.7672  11.1%   1.4 2220s
 649932 468756 13828.5258   59   23 14266.7953 12680.1438  11.1%   1.4 2225s
 651502 469824 14124.9825   78   22 14266.7953 12680.5188  11.1%   1.4 2230s
 653012 470822 13595.4053   66   26 14266.7953 12680.8770  11.1%   1.4 2235s
 654505 471921 13915.1672   73   26 14266.7953 12681.0221  11.1%   1.4 2240s
 656050 473050 12820.7041   41   27 14266.7953 12681.3011  11.1%   1.4 2245s
 657597 474189     cutoff   73      14266.7953 12681.6656  11.1%   1.4 2250s
 659178 475308 14069.3100   70   24 14266.7953 12681.9796  11.1%   1.4 2255s
 660754 476416 13966.4106   68   24 14266.7953 12682.3632  11.1%   1.4 2260s
 662342 477472 14062.8371   82   23 14266.7953 12682.6272  11.1%   1.4 2265s
 663923 478557 14247.0724   83   24 14266.7953 12682.9304  11.1%   1.4 2270s
 665484 479642 14152.8647   75   23 14266.7953 12683.2715  11.1%   1.4 2275s
 667070 480756 13725.4399   68   23 14266.7953 12683.5409  11.1%   1.4 2280s
 668579 481759 12916.1960   56   26 14266.7953 12683.8352  11.1%   1.4 2285s
 670149 482863     cutoff   78      14266.7953 12684.2278  11.1%   1.4 2290s
 671698 483938 14146.0949   78   22 14266.7953 12684.5561  11.1%   1.4 2295s
 673292 484980 13358.5976   62   25 14266.7953 12684.8695  11.1%   1.4 2300s
 674837 486047 13992.4786   71   24 14266.7953 12685.1629  11.1%   1.4 2305s
 676461 487173     cutoff   84      14266.7953 12685.4241  11.1%   1.4 2310s
 678027 488225 14126.8367   81   24 14266.7953 12685.6819  11.1%   1.4 2315s
 679581 489337 13485.9179   62   27 14266.7953 12686.0397  11.1%   1.4 2320s
 681145 490473 14010.6170   73   25 14266.7953 12686.4005  11.1%   1.4 2325s
 682698 491556 13596.6876   56   26 14266.7953 12686.7672  11.1%   1.4 2330s
 684255 492591     cutoff   89      14266.7953 12687.0555  11.1%   1.4 2335s
 685858 493724 14220.3372   59   20 14266.7953 12687.5074  11.1%   1.4 2340s
 687428 494804 14016.0981   81   23 14266.7953 12687.8852  11.1%   1.4 2345s
 688986 495858 14252.1182   77   22 14266.7953 12688.2276  11.1%   1.4 2350s
 690551 496917 13656.1252   58   23 14266.7953 12688.6089  11.1%   1.4 2355s
 692110 498012     cutoff   74      14266.7953 12688.8220  11.1%   1.4 2360s
 693670 499058 13104.2490   61   27 14266.7953 12689.1988  11.1%   1.4 2365s
 695171 500121 14246.8175   87   26 14266.7953 12689.4245  11.1%   1.4 2370s
 696728 501202 14220.1029   83   24 14266.7953 12689.6768  11.1%   1.4 2375s
 698277 502275 14110.4948   81   21 14266.7953 12690.0030  11.1%   1.4 2380s
 699889 503417 13758.6044   68   26 14266.7953 12690.2591  11.1%   1.4 2385s
 701483 504493 14212.3593   83   26 14266.7953 12690.6655  11.0%   1.4 2390s
 703109 505631 13486.5952   49   23 14266.7953 12691.0097  11.0%   1.4 2395s
 704692 506746 13958.4194   78   25 14266.7953 12691.3242  11.0%   1.4 2400s
 706263 507849 13853.0328   60   23 14266.7953 12691.6598  11.0%   1.4 2405s
 707881 508883 13319.1299   63   26 14266.7953 12691.9914  11.0%   1.4 2410s
 709468 510002 13062.7580   48   27 14266.7953 12692.2793  11.0%   1.4 2415s
 711055 511103 14235.1762   67   23 14266.7953 12692.5271  11.0%   1.4 2420s
 712637 512225 14121.0724   81   21 14266.7953 12692.7614  11.0%   1.4 2425s
 714232 513372 13254.0473   56   23 14266.7953 12693.1402  11.0%   1.4 2430s
 715784 514424 13504.1935   64   25 14266.7953 12693.4475  11.0%   1.4 2435s
 717451 515653 13097.4451   45   24 14266.7953 12693.7234  11.0%   1.4 2440s
 719048 516800 13504.4043   64   23 14266.7953 12694.0265  11.0%   1.4 2445s
 720634 517946 14252.7935   86   22 14266.7953 12694.3317  11.0%   1.4 2450s
 722234 519072 14156.8417   65   24 14266.7953 12694.7208  11.0%   1.4 2455s
 723836 520200 13681.2510   68   25 14266.7953 12695.0900  11.0%   1.4 2460s
 725468 521290     cutoff   82      14266.7953 12695.3853  11.0%   1.4 2465s
 727053 522371     cutoff   77      14266.7953 12695.7451  11.0%   1.4 2470s
 728655 523455 13656.3428   67   24 14266.7953 12696.0276  11.0%   1.4 2475s
 730243 524539 13646.9303   65   23 14266.7953 12696.3518  11.0%   1.4 2480s
 731912 525728 14218.8060   66   22 14266.7953 12696.6443  11.0%   1.4 2485s
 733501 526859 14243.3710   57   24 14266.7953 12696.9148  11.0%   1.4 2490s
 735103 527973 13450.7609   62   24 14266.7953 12697.2292  11.0%   1.4 2495s
 736703 529073 13629.1530   60   26 14266.7953 12697.5171  11.0%   1.4 2500s
 738291 530167 13081.3747   58   26 14266.7953 12697.7548  11.0%   1.4 2505s
 739871 531267 14082.2576   66   22 14266.7953 12698.0362  11.0%   1.4 2510s
 741416 532340 13378.9860   63   26 14266.7953 12698.3634  11.0%   1.4 2515s
 743036 533438 13651.0777   55   25 14266.7953 12698.6732  11.0%   1.4 2520s
 744668 534626 14004.7638   61   24 14266.7953 12698.9093  11.0%   1.4 2525s
 746199 535683 13940.4866   72   26 14266.7953 12699.1497  11.0%   1.4 2530s
 747824 536792 14194.0604   70   23 14266.7953 12699.4184  11.0%   1.4 2535s
 749448 537948 13336.7464   61   24 14266.7953 12699.7285  11.0%   1.4 2540s
 751006 539016 12799.2017   47   27 14266.7953 12699.9929  11.0%   1.4 2545s
 752596 540052 12757.6360   46   24 14266.7953 12700.2101  11.0%   1.4 2550s
 754217 541207 14070.6171   79   22 14266.7953 12700.4546  11.0%   1.4 2555s
 755766 542240 13694.9938   66   27 14266.7953 12700.6463  11.0%   1.4 2560s
 757403 543425 13876.9865   60   25 14266.7953 12700.9044  11.0%   1.4 2565s
 758934 544462 13062.7408   49   27 14266.7953 12701.1681  11.0%   1.4 2570s
 760549 545551 14254.0393   80   23 14266.7953 12701.4884  11.0%   1.4 2575s
 762127 546665 13690.2470   65   24 14266.7953 12701.7714  11.0%   1.4 2580s
 763707 547761 14126.0287   85   26 14266.7953 12702.2127  11.0%   1.4 2585s
 765243 548765     cutoff   83      14266.7953 12702.5645  11.0%   1.4 2590s
 766851 549901 13908.6259   75   24 14266.7953 12702.8414  11.0%   1.4 2595s
 768403 550951 13529.6584   61   26 14266.7953 12703.1447  11.0%   1.4 2600s
 769971 552031 13220.4635   57   26 14266.7953 12703.4993  11.0%   1.4 2605s
 771547 553143 13431.4459   56   26 14266.7953 12703.6790  11.0%   1.4 2610s
 773114 554224 14214.8304   82   19 14266.7953 12704.0487  11.0%   1.4 2615s
 774716 555334 14065.7724   87   24 14266.7953 12704.2752  11.0%   1.4 2620s
 776299 556463 13641.8101   67   22 14266.7953 12704.5514  11.0%   1.4 2625s
 777867 557539 13495.4402   67   29 14266.7953 12704.7708  10.9%   1.4 2630s
 779469 558645 13793.5927   68   26 14266.7953 12705.0461  10.9%   1.4 2635s
 781063 559771 14164.5971   87   19 14266.7953 12705.3433  10.9%   1.4 2640s
 782624 560850 14087.2271   75   25 14266.7953 12705.6580  10.9%   1.4 2645s
 784177 562019 13430.9976   46   23 14266.7953 12705.8752  10.9%   1.4 2650s
 785750 563154 14111.8933   76   24 14266.7953 12706.1766  10.9%   1.4 2655s
 787317 564181 13516.2390   56   24 14266.7953 12706.5665  10.9%   1.4 2660s
 788905 565261     cutoff   90      14266.7953 12706.8297  10.9%   1.4 2665s
 790446 566318     cutoff   79      14266.7953 12707.2338  10.9%   1.4 2670s
 792039 567401 13667.1589   63   23 14266.7953 12707.5742  10.9%   1.4 2675s
 793634 568492 13583.6316   51   25 14266.7953 12707.8955  10.9%   1.4 2680s
 795201 569585 13954.3135   52   24 14266.7953 12708.2293  10.9%   1.4 2685s
 796741 570611 14155.8163   71   23 14266.7953 12708.3803  10.9%   1.4 2690s
 798321 571637 13382.0387   42   25 14266.7953 12708.6375  10.9%   1.4 2695s
 799867 572721 14226.5903   80   20 14266.7953 12708.9256  10.9%   1.4 2700s
 801407 573779     cutoff   68      14266.7953 12709.3237  10.9%   1.4 2705s
 802980 574820 13901.4102   73   27 14266.7953 12709.5209  10.9%   1.4 2710s
 804521 575897 14009.3321   59   24 14266.7953 12709.8371  10.9%   1.4 2715s
 806105 577001     cutoff   68      14266.7953 12710.0411  10.9%   1.4 2720s
 807732 578152 13223.5122   54   27 14266.7953 12710.3407  10.9%   1.4 2725s
 809250 579242 14162.8375   66   23 14266.7953 12710.5030  10.9%   1.4 2730s
 810811 580275 14026.7181   80   22 14266.7953 12710.7159  10.9%   1.4 2735s
 812391 581347 13550.0991   61   25 14266.7953 12711.0337  10.9%   1.4 2740s
 813931 582441 14097.0880   76   23 14266.7953 12711.3573  10.9%   1.4 2745s
 815499 583489     cutoff   84      14266.7953 12711.6766  10.9%   1.4 2750s
 817049 584561 14060.4924   73   25 14266.7953 12711.9537  10.9%   1.4 2755s
 818621 585637 14149.5528   67   25 14266.7953 12712.2468  10.9%   1.4 2760s
 820187 586709 14229.0577   81   20 14266.7953 12712.4975  10.9%   1.4 2765s
 821787 587899 14205.4858   85   21 14266.7953 12712.7398  10.9%   1.4 2770s
 823352 588932 13050.0432   51   25 14266.7953 12713.0746  10.9%   1.4 2775s
 824894 590016 14195.2194   88   24 14266.7953 12713.2969  10.9%   1.4 2780s
 826420 591066     cutoff   86      14266.7953 12713.5680  10.9%   1.4 2785s
 827992 592194 13089.7561   52   25 14266.7953 12713.7674  10.9%   1.4 2790s
 828001 592203 13549.5244   61   25 14266.7953 12713.7674  10.9%   1.4 2804s
 828224 592332 14226.1387   86   24 14266.7953 12713.7885  10.9%   1.4 2805s
 829883 593531 13300.1331   50   24 14266.7953 12714.1187  10.9%   1.4 2810s
 831537 594705 14260.2328   93   23 14266.7953 12714.3419  10.9%   1.4 2815s
 833071 595749     cutoff   72      14266.7953 12714.6594  10.9%   1.4 2820s
 834659 596921 13963.9346   74   24 14266.7953 12714.7837  10.9%   1.4 2825s
 836174 597938 13547.6928   63   26 14266.7953 12715.0432  10.9%   1.4 2830s
 837729 598987 13437.6278   61   25 14266.7953 12715.2097  10.9%   1.4 2835s
 839282 600082 13829.8500   67   23 14266.7953 12715.4768  10.9%   1.4 2840s
 840831 601127 13813.4291   71   24 14266.7953 12715.8367  10.9%   1.4 2845s
 842375 602175 13915.4105   73   24 14266.7953 12716.2380  10.9%   1.4 2850s
 843923 603233 13429.8290   54   25 14266.7953 12716.5133  10.9%   1.4 2855s
 845464 604250 13123.9120   54   28 14266.7953 12716.7694  10.9%   1.4 2860s
 847053 605371 13539.6246   48   24 14266.7953 12717.0042  10.9%   1.4 2865s
 848624 606450 13712.8937   61   24 14266.7953 12717.3258  10.9%   1.4 2870s
 850214 607584 14146.0778   73   19 14266.7953 12717.5222  10.9%   1.4 2875s
 851799 608685 13294.9890   49   25 14266.7953 12717.8312  10.9%   1.4 2880s
 853340 609778 14150.6249   78   23 14266.7953 12718.0696  10.9%   1.4 2885s
 854915 610815 13829.4939   66   24 14266.7953 12718.4027  10.9%   1.4 2890s
 856469 611897 13823.2689   67   25 14266.7953 12718.5987  10.9%   1.4 2895s
 858096 613066 14147.6329   78   23 14266.7953 12718.8331  10.9%   1.4 2900s
 859654 614182 14186.9285   78   24 14266.7953 12719.0441  10.8%   1.4 2905s
 861234 615266 14046.4375   76   27 14266.7953 12719.2604  10.8%   1.4 2910s
 862791 616363 14127.3541   73   24 14266.7953 12719.5649  10.8%   1.4 2915s
 864363 617431 14015.6845   74   24 14266.7953 12719.7598  10.8%   1.4 2920s
 865928 618488 13467.2903   58   25 14266.7953 12720.0130  10.8%   1.4 2925s
 867542 619632 13278.9795   58   27 14266.7953 12720.2979  10.8%   1.4 2930s
 867822 619816 13861.7632   68   26 14266.7953 12720.3618  10.8%   1.4 2935s
 869365 620881     cutoff   78      14266.7953 12720.6536  10.8%   1.4 2940s
 870943 621959 13546.7765   71   27 14266.7953 12720.9357  10.8%   1.4 2945s
