solver,problem,instance,gridno,cost,dualbound-0.1,primalbound-0.1,gap-0.1,nit-0.1,npieces-0.1,cpu-0.1,dualbound-0.01,primalbound-0.01,gap-0.01,nit-0.01,npieces-0.01,cpu-0.01,dualbound-0.001,primalbound-0.001,gap-0.001,nit-0.001,npieces-0.001,cpu-0.001,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
ipwlb,knapsack,knapsack-100-7,364,sinabc2,-3384.2151338255667,-3382.9334829613304,0.03788578376404855,25,1690,9.12767498,-3383.1356668379285,-3383.0184447027586,0.0034650161412338263,35,1926,13.760219213000001,-3383.050930724233,-3383.021321753709,0.0008752226991152007,40,2039,16.048295245000002,-3383.029955111983,-3383.027670152813,6.754184100362676e-5,48,2232,20.085244753
ipwlb,knapsack,knapsack-100-7,365,sinabc3,-3628.7845164085024,-3625.917980588767,0.07905683016221887,14,1734,8.409868477,-3627.2357411776816,-3627.001811993082,0.006449657230006376,21,2157,11.157408696000001,-3627.1052847375668,-3627.071515050773,0.0009310455185001481,29,2412,13.717473905,-3627.085554308135,-3627.082714253172,7.830135640369559e-5,40,2798,18.185632929
ipwlb,knapsack,knapsack-100-7,367,divexp,-3612.1875385059925,-3609.321373278038,0.07941008659340315,10,1504,227.183250313,-3610.341231674927,-3610.016858151808,0.008985374192547678,18,1655,234.16049284500002,-3610.1499176755387,-3610.1222604605323,0.0007661018938158768,24,1836,236.28140446,-3610.130670570495,-3610.1276549837216,8.353130586141616e-5,32,2002,239.54165153500003
ipwlb,knapsack,knapsack-100-7,368,sqrt,-3488.9011784497097,-3485.9254630704227,0.08536371218522958,31,713,2.906919707,-3487.2156148660492,-3486.8787917050236,0.009659732418200187,36,913,3.881510061,-3487.0301550566865,-3486.9953587081336,0.0009978891559447528,43,1108,5.120472537,-3487.0060630905523,-3487.002624712134,9.860555864879367e-5,53,1374,7.255218325
ipwlb,knapsack,knapsack-100-7,369,square,-3353.777004550555,-3352.237750421644,0.04591721242675935,20,777,4.448249336,-3352.3940193962903,-3352.237750421644,0.004661631610910688,23,1050,6.428448446,-3352.26046896594,-3352.237750421644,0.0006777127992640078,25,1199,8.078192191000001,-3352.238931628764,-3352.237750421644,3.523637665846236e-5,27,1400,9.824700913000001
ipwlb,knapsack,knapsack-10-4,37,divexp,-386.11038737925617,-385.83747902898773,0.07073142582085296,3,152,12.248523187,-385.84846935146663,-385.83747902898773,0.0028484331036379026,5,201,12.694893597,-385.8393320303748,-385.83747902898773,0.00048025437853762193,6,206,12.860842797,-385.83838712677573,-385.8381711316909,5.598074555349776e-5,7,209,13.014682024
ipwlb,knapsack,knapsack-100-7,370,log,-3568.4602629903807,-3565.3665966786334,0.08676993593391501,23,752,2.585985147,-3566.665546021315,-3566.3207467071043,0.009668208181476545,29,995,3.7713072390000004,-3566.4514394946978,-3566.4208793039734,0.0008568868273992615,38,1271,5.425370915,-3566.4346977852397,-3566.431182327379,9.857074709040785e-5,46,1523,7.454045832
ipwlb,knapsack,knapsack-100-8,371,exp,-6160.464098396728,-6155.961344654374,0.07314460715813177,7,650,370.61319579300005,-6157.754858648371,-6157.309933570973,0.007225965270514594,13,870,371.90952947,-6157.448447830333,-6157.396212415591,0.0008483360975892897,19,1079,373.285236562,-6157.420588084385,-6157.414565997123,9.780220573760651e-5,28,1254,374.93335549
ipwlb,knapsack,knapsack-100-8,372,cubic,-3025.920253600123,-3024.2908273133876,0.05387796279443614,5,520,73.812401335,-3024.9939733430288,-3024.740123588495,0.008392448414134852,8,582,74.619060868,-3024.7842495990294,-3024.7630646734933,0.0007003829749017747,14,977,78.581337077,-3024.7664297213173,-3024.76345013041,9.850657601300595e-5,21,1220,81.867397627
ipwlb,knapsack,knapsack-100-8,373,sinabc1,-2967.826895870269,-2965.4154342867587,0.08131951953943081,16,849,3.431986422,-2966.272448231575,-2966.0302181490433,0.008166811013902682,21,1203,5.219281109000001,-2966.141487227136,-2966.11380249803,0.0009333670570157252,29,1452,8.078190991000001,-2966.1244222133405,-2966.1219146603516,8.453978160680413e-5,36,1756,10.94467344
ipwlb,knapsack,knapsack-100-8,374,sinabc2,-2959.6757357925358,-2956.870466211656,0.09487292774356057,21,849,3.8422448240000002,-2957.3577896254806,-2957.158283859932,0.006746536586744809,24,1817,7.835561011,-2957.210757464563,-2957.184566079553,0.0008856865178582561,27,1943,8.735826533000001,-2957.1894138034445,-2957.1867278573154,9.082774867663032e-5,34,2115,10.601963666000001
ipwlb,knapsack,knapsack-100-8,375,sinabc3,-3083.5583271168857,-3081.780021348427,0.05770385154488177,24,1714,11.563126082,-3082.3773805956766,-3082.093231378057,0.009219358283083704,30,2062,16.089148072,-3082.2047800603586,-3082.1768549951325,0.0009060176148180158,36,2428,21.486141116000002,-3082.189102005138,-3082.186316910766,9.036099981201086e-5,43,2732,27.518728494
ipwlb,knapsack,knapsack-100-8,377,divexp,-3085.94857981829,-3083.3977600795565,0.08272756021810385,8,1411,205.80110419000002,-3084.1324565596883,-3083.8837555717055,0.008064538344984532,15,1608,209.31777755500002,-3083.981095121103,-3083.9536206420844,0.0008908849612610193,22,1795,216.378777503,-3083.968312284979,-3083.965733500151,8.361911418346017e-5,29,1959,218.00552661600003
ipwlb,knapsack,knapsack-100-8,378,sqrt,-3012.608459376448,-3010.3775578637315,0.0741070337469481,23,617,1.888875453,-3011.1911662488787,-3011.0430614494,0.0049187207375115775,30,817,3.0477106070000004,-3011.0976960269145,-3011.068374960723,0.0009737761664752746,38,973,3.9517093520000004,-3011.0822729017614,-3011.0800590238446,7.352437907344891e-5,45,1182,5.148256502000001
ipwlb,knapsack,knapsack-100-8,379,square,-2946.7936272536335,-2944.3875543876925,0.08171726111107688,11,653,2.642019357,-2944.657206720996,-2944.3875543876925,0.009158180719163514,13,878,3.601869288,-2944.4062443460098,-2944.3875543876925,0.0006347655657432102,16,1139,5.218756675000001,-2944.3887896097895,-2944.3875543876925,4.195174969834772e-5,19,1326,6.871061983000001
ipwlb,knapsack,knapsack-10-4,38,sqrt,-387.49522642784416,-387.4358999213174,0.015312599203844325,13,54,0.48907938,-387.46275629848,-387.4358999213174,0.006931824636805146,15,58,0.5078554470000001,-387.4414350479993,-387.43856830481303,0.0007399219955795764,21,69,0.555704512,-387.4410749075129,-387.4408901086987,4.7697292403488217e-5,23,89,0.716252556
ipwlb,knapsack,knapsack-100-8,380,log,-3047.335655726655,-3044.5202235899596,0.09247539611925236,27,652,2.727148932,-3045.5160469069915,-3045.2432346449696,0.008958636174550097,37,877,5.103382732,-3045.3661071040287,-3045.3390668359766,0.0008879230673064914,42,1076,6.827226482,-3045.3471572196313,-3045.3450042920103,7.069568859753504e-5,50,1344,9.694814354
ipwlb,knapsack,knapsack-100-9,381,exp,-7230.393249384325,-7226.691358913241,0.05122524662019973,9,794,393.433398543,-7228.943722624487,-7228.456644855805,0.006738337000728775,13,1000,394.55510739700003,-7228.642801399419,-7228.592024896195,0.0007024397427533453,20,1254,396.09947612400003,-7228.611830524241,-7228.604655154379,9.926355367918291e-5,27,1446,397.64182605
ipwlb,knapsack,knapsack-100-9,382,cubic,-3481.591665103042,-3480.4211874929747,0.03363034377199785,9,543,71.60221183,-3480.810024377149,-3480.559389851122,0.007200984036014129,11,602,72.135463433,-3480.6217339127757,-3480.5877942998695,0.0009751115303486057,16,988,75.536251877,-3480.5961376585865,-3480.593079322956,8.786823282448534e-5,25,1259,79.155553061
ipwlb,knapsack,knapsack-100-9,383,sinabc1,-3383.7534210690155,-3381.128952062359,0.07762108585227515,19,1011,4.249501265,-3382.4642168362343,-3382.1962620631193,0.007922508108726039,27,1328,6.851769774,-3382.2894042188136,-3382.2638388675764,0.000755865078987414,39,1657,11.399329889,-3382.2760271080697,-3382.2732899412986,8.09268363751809e-5,47,1923,15.320691061000002
ipwlb,knapsack,knapsack-100-9,384,sinabc2,-3371.204213499198,-3368.2857503497344,0.08664535510862095,23,953,4.469171874000001,-3368.823478717549,-3368.513106309893,0.009213929050016627,30,1808,8.663317865,-3368.6302018994584,-3368.6089356737734,0.0006313058621833254,35,1977,9.884519951000001,-3368.6159365880626,-3368.612746809695,9.469115648377513e-5,42,2137,11.240803824
ipwlb,knapsack,knapsack-100-9,385,sinabc3,-3577.844488199572,-3574.976517040609,0.08022349644235147,22,1723,9.390323373000001,-3576.6994023615716,-3576.366663670057,0.009303819289416761,32,2085,14.04980787,-3576.4979923950104,-3576.465791078528,0.0009003669645782915,42,2439,20.981978261000002,-3576.479916422431,-3576.476410913495,9.801571528305788e-5,52,2787,28.842342776000002
ipwlb,knapsack,knapsack-100-9,387,divexp,-3546.4922538992882,-3543.62364317536,0.08095133718426478,9,1463,239.02846264700003,-3544.8764847114703,-3544.5668786227625,0.008734666302251318,15,1668,244.52132665800002,-3544.702273563108,-3544.670802585245,0.0008878392272756041,23,1868,246.385578331,-3544.6873513182004,-3544.6838834313335,9.783345937104836e-5,31,2041,248.55622579500002
ipwlb,knapsack,knapsack-100-9,388,sqrt,-3485.5219363650294,-3483.0857846707327,0.06994233977866456,28,663,3.14683212,-3484.172176139376,-3483.845754024123,0.009369591488832046,33,842,4.53912356,-3483.9489214389146,-3483.9204726309404,0.0008165745515056741,41,1084,6.667097869,-3483.9325530817846,-3483.930288424424,6.500294705114944e-5,47,1270,8.271935432000001
ipwlb,knapsack,knapsack-100-9,389,square,-3331.8583473159656,-3328.7678268233535,0.09284277706929692,9,672,2.5485594910000002,-3328.978427702497,-3328.7678268233535,0.0063266917399992335,12,930,3.987576923,-3328.7887130535037,-3328.7678268233535,0.0006274462875377451,15,1148,5.7035929880000005,-3328.7691309491743,-3328.7678268233535,3.9177434071656536e-5,17,1323,7.2265992930000005
ipwlb,knapsack,knapsack-10-4,39,square,-386.17693327837634,-385.84629697175075,0.0856911960074609,6,59,0.38550095300000004,-385.8767293773824,-385.84629697175075,0.007887183541862849,8,76,0.456897123,-385.8478668150133,-385.84629697175075,0.00040685715396275823,11,100,0.5974243570000001,-385.84661565946135,-385.84629697175075,8.259447171175104e-5,12,106,0.636622161
ipwlb,knapsack,knapsack-100-9,390,log,-3568.873051786762,-3565.9692132423575,0.08143195778643002,21,703,2.724921707,-3567.349112878358,-3567.0093646358123,0.009524736489735182,27,935,4.809770193,-3567.127932839664,-3567.0966319664044,0.0008774887952045616,34,1205,7.629748617000001,-3567.1112258499397,-3567.1078931795105,9.342780002862074e-5,40,1433,10.798957165000001
ipwlb,knapsack,knapsack-100-10,391,exp,-6965.52246945352,-6960.0232098761535,0.079012086763779,7,660,392.583337501,-6961.945320939135,-6961.369884866562,0.008266132702187847,12,889,397.179739899,-6961.5967043670935,-6961.5473056135625,0.0007095944531065528,19,1133,398.648826394,-6961.565617739025,-6961.559163925497,9.270643796231269e-5,27,1341,400.203009284
ipwlb,knapsack,knapsack-100-10,392,cubic,-3410.2190861730332,-3409.607488034873,0.01793749398740567,5,528,82.432993029,-3409.8615491150204,-3409.607488034873,0.007451329252386237,8,568,82.906204676,-3409.6634642721565,-3409.645835161346,0.0005170364214578056,13,1010,86.893858531,-3409.6499455299454,-3409.646606998737,9.791428829318813e-5,17,1166,88.94779339200001
ipwlb,knapsack,knapsack-100-10,393,sinabc1,-3364.167205420557,-3360.9518873803636,0.09566688688005733,17,821,4.011321029,-3362.379706563837,-3362.1137389876835,0.007910725121197866,23,1141,6.827166837,-3362.2340897304352,-3362.206816558795,0.000811168768861133,31,1413,9.49244803,-3362.219694838239,-3362.2172649879976,7.226928094579179e-5,38,1660,11.384080722
ipwlb,knapsack,knapsack-100-10,394,sinabc2,-3342.0844957638938,-3339.0014267728006,0.09233506060741492,19,751,3.4724459420000002,-3339.14578595199,-3339.0144747211757,0.00393263436886883,23,1869,8.476316028000001,-3339.0379143448545,-3339.016658200237,0.0006365989389474775,26,1983,9.673424128,-3339.02455937821,-3339.0218647871666,8.07000119400549e-5,31,2112,11.452104764000001
ipwlb,knapsack,knapsack-100-10,395,sinabc3,-3507.162794886407,-3505.2479710217103,0.0546273439290678,10,1666,6.8954058090000006,-3506.1147873892037,-3505.785813306819,0.009383747322386235,15,1986,9.463765851,-3505.916308867474,-3505.88450472967,0.0009071644476934635,24,2311,14.592976844,-3505.8955736461367,-3505.8923494776823,9.19642742270996e-5,35,2706,21.948352821
ipwlb,knapsack,knapsack-100-10,397,divexp,-3449.362265454438,-3446.9642355813307,0.06956932852257187,9,1474,235.09310652200003,-3448.126499298125,-3447.803849246843,0.009358132463144824,12,1600,235.90063562300003,-3447.926533998309,-3447.907602685275,0.0005490667156887038,18,1796,240.41285085,-3447.913356055261,-3447.9099334888306,9.92649604069472e-5,25,1924,277.512495289
ipwlb,knapsack,knapsack-100-10,398,sqrt,-3393.7086753599337,-3391.682065924243,0.059752341059670026,32,641,2.726572818,-3392.3139068033192,-3392.0101679257177,0.008954539124723796,37,784,3.505867824,-3392.1738266537495,-3392.152619822817,0.0006251732545438933,45,967,5.251484525,-3392.160253461177,-3392.1574572772693,8.243084063734794e-5,50,1130,6.884817809
ipwlb,knapsack,knapsack-100-10,399,square,-3325.961825862699,-3324.7848747752814,0.03539931549697373,14,724,2.6216021680000003,-3324.9122215817174,-3324.7848747752814,0.003830226953994659,16,976,3.6400298770000004,-3324.798220006304,-3324.7848747752814,0.0004013863009201432,18,1169,4.573575131,-3324.787596268555,-3324.7848747752814,8.185471770013557e-5,19,1238,5.034746157000001
ipwlb,knapsack,knapsack-10-1,4,sinabc2,-402.01188939922724,-401.82779293025254,0.04581476747345243,15,124,1.0086740600000001,-401.8830398816044,-401.8561005737548,0.006703720015980691,19,182,1.3647684,-401.8606270842072,-401.8582084840009,0.000601854125465665,23,196,1.719435759,-401.8586512987014,-401.8582577079475,9.794268161778242e-5,30,211,2.06963287
ipwlb,knapsack,knapsack-10-4,40,log,-387.2897987026657,-386.91760716527057,0.09619400371100977,11,54,0.40281477600000004,-387.09750530947906,-387.07647397744716,0.005433379046725888,15,67,0.49945398300000005,-387.07993350654596,-387.07647397744716,0.0008937585545414598,19,81,0.7125289920000001,-387.07762325535936,-387.07732794259897,7.629296243094904e-5,25,102,0.834685364
ipwlb,knapsack,knapsack-100-10,400,log,-3432.646061840291,-3429.65581918094,0.08718783507743776,26,645,2.452873479,-3430.642932009506,-3430.305574388948,0.00983462298742184,36,841,4.47092266,-3430.434228280366,-3430.4040980181635,0.0008783298218372176,44,1031,6.577790935,-3430.413559183164,-3430.410368806286,9.30027762027725e-5,52,1247,9.302332227
ipwlb,knapsack,knapsack-200-1,401,exp,-13363.456158073628,-13351.644287778414,0.08846753284182671,8,1391,779.375834574,-13356.955221126049,-13355.644618566595,0.009813098482954856,12,1763,781.5418094060001,-13356.149097442762,-13356.031908354395,0.0008774244414144408,20,2256,785.473387922,-13356.078516408632,-13356.065661693761,9.624626889560621e-5,32,2671,790.423911638
ipwlb,knapsack,knapsack-200-1,402,cubic,-6502.67514501839,-6500.912145836602,0.027119258686145387,6,1073,155.44776442,-6501.320320270195,-6500.912145836602,0.006278725576301882,8,1154,156.221213135,-6500.958480568936,-6500.918492071342,0.00061512073473858,12,2026,164.015384465,-6500.924477485094,-6500.918603196283,9.036090389545048e-5,17,2393,168.88642347700002
ipwlb,knapsack,knapsack-200-1,403,sinabc1,-6345.863545997697,-6340.872349037317,0.07871467340196084,20,1835,7.530713560000001,-6342.9131884603075,-6342.33655849162,0.00909175921790916,31,2489,14.381362338,-6342.52843960533,-6342.466840643575,0.0009712145652961318,41,3144,23.107104312,-6342.497173630697,-6342.491512347243,8.925961419345576e-5,54,3786,35.519538669
ipwlb,knapsack,knapsack-200-1,404,sinabc2,-6303.770720107253,-6299.4693512896665,0.06828144686036892,26,2693,13.233476375,-6300.331740974559,-6299.976688695353,0.005635771317102958,34,3803,20.736988313,-6300.044256401522,-6299.993531151494,0.000805163525605467,39,4043,24.322202626000003,-6300.0152997718515,-6300.009887322078,8.591176633943655e-5,48,4303,30.000461068000003
ipwlb,knapsack,knapsack-200-1,405,sinabc3,-6664.607444051584,-6659.4593693473125,0.07730469425142017,22,3449,20.371966112000003,-6661.036755656289,-6660.420805159957,0.009247921630633576,31,4206,31.506742442000004,-6660.652442239177,-6660.588742521398,0.0009563676762128315,49,4900,58.771629447,-6660.6176972477315,-6660.611993658474,8.563160957614428e-5,59,5526,78.584042247
ipwlb,knapsack,knapsack-200-1,407,divexp,-6593.459395737625,-6586.975353830269,0.0984373184816133,8,2952,408.527758527,-6589.505273931306,-6588.87920019102,0.00950197630377183,15,3327,419.902242283,-6589.084897613346,-6589.02243405077,0.000947994383091359,25,3752,425.32073193,-6589.051465725493,-6589.045487320499,9.073248932775908e-5,34,4155,432.85228136200004
ipwlb,knapsack,knapsack-200-1,408,sqrt,-6468.874935184428,-6464.779419632375,0.06335120328492433,34,1387,4.406216108000001,-6466.588565408213,-6466.0447857451145,0.008409772606236494,40,1657,5.742669987,-6466.301295709372,-6466.238675047856,0.0009684248395866309,50,2026,7.966354132,-6466.274528655016,-6466.268391019765,9.491773122127499e-5,60,2373,10.433853543000001
ipwlb,knapsack,knapsack-200-1,409,square,-6277.208505633625,-6273.552396740178,0.05827812796058836,14,1487,6.329536355,-6273.895893342135,-6273.552396740179,0.005475312553940629,16,1925,8.687030303,-6273.5897052626315,-6273.552396740179,0.0005946953192291824,18,2283,11.320654082,-6273.554194925287,-6273.552396740179,2.8662948757977246e-5,20,2642,14.174609979000001
ipwlb,knapsack,knapsack-10-5,41,exp,-798.0004017164672,-797.3769329252328,0.07818997082686104,6,66,29.308202504,-797.6465297366093,-797.5693635508912,0.009675169238510037,9,75,29.358045258,-797.6076507153632,-797.5998682681598,0.0009757332608832671,12,91,29.481991317000002,-797.6032700736498,-797.6025040601462,9.603950585765033e-5,17,106,29.632910680000002
ipwlb,knapsack,knapsack-200-1,410,log,-6585.17115871132,-6579.321911555594,0.08890349544156335,30,1356,4.1786092560000005,-6581.017036206175,-6580.466485881934,0.008366433070092164,37,1830,6.373029044000001,-6580.697218834344,-6580.644233460592,0.0008051700087834575,52,2306,9.910347725000001,-6580.66587808522,-6580.659873921643,9.123953664299501e-5,59,2722,13.209564541
ipwlb,knapsack,knapsack-200-2,411,exp,-13725.32328135717,-13715.946276929068,0.06836571271699528,8,1458,783.8456406150001,-13720.088298703404,-13718.841554829802,0.009087821800545366,14,1874,786.9248949170001,-13719.383794711062,-13719.282809430053,0.0007360827997505121,27,2366,793.523262198,-13719.327416549473,-13719.315921738891,8.378559578027918e-5,42,2835,801.638582956
ipwlb,knapsack,knapsack-200-2,412,cubic,-6658.430712575329,-6654.985495925084,0.0517689580594078,8,1049,152.725372673,-6656.19477280767,-6655.557623397052,0.009573193512412082,11,1160,153.731239574,-6655.648570955413,-6655.602811478181,0.0006875331735931867,17,2063,161.76946648,-6655.612340775454,-6655.606196985931,9.23099916225319e-5,26,2478,167.634413899
ipwlb,knapsack,knapsack-200-2,413,sinabc1,-6495.3800969460335,-6489.25984277509,0.0943135938339351,20,1883,6.7462328750000005,-6491.794642315367,-6491.400520410499,0.006071446425608127,30,2610,10.35701502,-6491.546208017004,-6491.4953529877785,0.0007834100844237276,38,3058,13.563058888,-6491.514247960181,-6491.507994800235,9.632831001727179e-5,46,3600,17.358299107
ipwlb,knapsack,knapsack-200-2,414,sinabc2,-6459.138374988316,-6456.449923543882,0.041639778458297284,29,2953,11.680877207,-6457.35335817392,-6456.74129850203,0.009479389735378797,35,3659,15.946978702000001,-6456.841123623622,-6456.777481302951,0.0009856669345492338,41,3966,19.411142546,-6456.792958736656,-6456.786821642723,9.504873093145494e-5,50,4302,24.582865026
ipwlb,knapsack,knapsack-200-2,415,sinabc3,-6834.056904037394,-6830.264884141015,0.05551790392761914,25,3537,16.548512142,-6832.256798506624,-6831.587431980017,0.00979811110188067,43,4069,29.201977706,-6831.812333460277,-6831.760835539299,0.0007538015779250857,56,4874,44.575443664000005,-6831.781728616577,-6831.775584299257,8.993734123882957e-5,66,5519,59.227041967000005
ipwlb,knapsack,knapsack-200-2,417,divexp,-6805.697192457956,-6800.494202077732,0.07650900398730412,9,3022,472.39121160900004,-6802.850774990081,-6802.293272824688,0.008195797255909597,18,3460,494.41238963800004,-6802.445335710364,-6802.381446662436,0.0009392158970886091,28,3993,515.820476875,-6802.408333405167,-6802.4025957221775,8.434788897530075e-5,37,4388,524.4532108750001
ipwlb,knapsack,knapsack-200-2,418,sqrt,-6639.1735262856155,-6635.0150285602285,0.06267503099068833,32,1344,4.877550408,-6636.712143119301,-6636.147823356472,0.00850372502014761,37,1629,6.999300567000001,-6636.356766265505,-6636.3016268395595,0.0008308758258142313,52,2109,10.867625342,-6636.33028615149,-6636.3253371048995,7.457510503799875e-5,62,2432,14.060869362
ipwlb,knapsack,knapsack-200-2,419,square,-6412.623689899091,-6408.209128944321,0.06888915242842068,15,1376,5.024675101000001,-6408.587335799901,-6408.209128944321,0.005901911875377257,17,1875,6.988202312,-6408.245910138522,-6408.209128944321,0.0005739699417007969,19,2338,9.176563794,-6408.211387894923,-6408.209128944321,3.525088768215071e-5,21,2689,11.342718094
ipwlb,knapsack,knapsack-10-5,42,cubic,-376.0824195281414,-375.72323720222994,0.09559758097104507,4,51,9.157963859,-375.7782800239629,-375.7409958011539,0.00992285197135265,7,60,9.35364511,-375.74376863373715,-375.74234624488724,0.00037855431098420006,10,107,9.887424458,-375.7427151241963,-375.74234733751865,9.788267951779478e-5,12,125,10.235169843000001
ipwlb,knapsack,knapsack-200-2,420,log,-6763.634399249716,-6759.77393326492,0.05710939482456166,30,1460,4.604855688000001,-6761.124335358756,-6760.589592822,0.007909702688121616,38,1879,7.5583976,-6760.821013563247,-6760.77104611338,0.0007390791601447836,48,2361,11.121126263,-6760.792013529472,-6760.7862661303225,8.501080973346223e-5,58,2777,15.066256524000002
ipwlb,knapsack,knapsack-200-3,421,exp,-14998.175009214421,-14983.95691607387,0.09488877484223605,7,1354,719.976044502,-14990.22753049021,-14988.97992839637,0.0083234623023116,15,1863,727.191901581,-14989.520129349525,-14989.372349401088,0.0009858981749982447,23,2322,731.8333993040001,-14989.438205543805,-14989.423231231283,9.989919085678731e-5,35,2815,738.702918197
ipwlb,knapsack,knapsack-200-3,422,cubic,-7275.308644856821,-7272.3643276975545,0.04048638141041473,6,1046,157.311933022,-7273.5224423647,-7272.801593017422,0.009911577238258008,9,1139,158.115291721,-7272.910125182064,-7272.863450341474,0.0006417670413919172,14,2031,165.565987971,-7272.872167209009,-7272.86569841976,8.89441592533369e-5,23,2463,171.401601341
ipwlb,knapsack,knapsack-200-3,423,sinabc1,-7136.748779668495,-7130.431062052926,0.08860218352283776,20,1748,7.3023081340000005,-7132.6622808581305,-7132.117767209607,0.007634669901647519,28,2466,11.871135132000001,-7132.369519792139,-7132.3030933230875,0.0009313466937976722,37,3011,16.086081231,-7132.333085421447,-7132.326378028752,9.404214473945894e-5,46,3551,21.052212367000003
ipwlb,knapsack,knapsack-200-3,424,sinabc2,-7075.585367689689,-7068.647608309704,0.09814832715424507,26,1621,6.814565294,-7069.796206353416,-7069.221651348225,0.008127556802254946,34,3730,17.249630455000002,-7069.325334319785,-7069.26675037722,0.000828713141454328,39,4024,20.711952138,-7069.280487371108,-7069.273751830775,9.527909895583771e-5,46,4298,25.237658595000003
ipwlb,knapsack,knapsack-200-3,425,sinabc3,-7507.370220289132,-7501.5533046446135,0.07754281557816485,14,3338,13.717382388,-7504.021065145151,-7503.3362474971955,0.009126842052209363,28,4135,24.929865969,-7503.6121945467585,-7503.546809034189,0.0008713947448230874,41,4936,39.987279906000005,-7503.5793072731885,-7503.572083789358,9.626726777757642e-5,48,5528,50.853849569000005
ipwlb,knapsack,knapsack-200-3,427,divexp,-7437.433408978085,-7431.266853258793,0.08298121761820029,8,2915,481.463207076,-7433.2507356763235,-7432.52947260071,0.009704140135236582,16,3298,498.619920318,-7432.866624365533,-7432.804682023081,0.0008333643234582126,26,3772,505.305955985,-7432.8241820941785,-7432.818109276024,8.170276825019017e-5,37,4137,513.6431066920001
ipwlb,knapsack,knapsack-200-3,428,sqrt,-7241.17357848114,-7234.507757026964,0.09213925367211324,41,1333,5.3684299730000005,-7237.614281873037,-7236.9591246191485,0.009052935668236173,50,1673,7.250983980000001,-7237.344001034065,-7237.286366936021,0.0007963495586773187,61,2032,11.536841416000001,-7237.312278367725,-7237.305812305119,8.934350398336646e-5,68,2377,14.623779872
ipwlb,knapsack,knapsack-200-3,429,square,-7026.229342400901,-7023.530581409009,0.03842456383739427,15,1473,6.889304259,-7023.796600954639,-7023.530581409009,0.0037875473388591474,19,1993,10.378245335,-7023.558164299171,-7023.530581409009,0.00039272115131390277,21,2424,12.928015846000001,-7023.535708068654,-7023.530581409009,7.299262935185634e-5,22,2571,14.188907145000002
ipwlb,knapsack,knapsack-10-5,43,sinabc1,-386.414904121153,-386.1990817639943,0.05588370541247808,11,77,0.493860919,-386.2310044356577,-386.2006368239514,0.007863169764827064,14,108,0.669268296,-386.2109656879978,-386.20776806032484,0.0008279552969762621,18,132,0.7828513530000001,-386.20894209851326,-386.2086383463335,7.864976326673557e-5,22,156,0.912215529
ipwlb,knapsack,knapsack-200-3,430,log,-7364.046732703843,-7357.962578307375,0.08268803125480918,36,1376,4.686765209000001,-7359.783560181628,-7359.1695205394535,0.00834387141729053,43,1873,7.213336165,-7359.425222430793,-7359.366857429907,0.0007930709532001438,52,2317,9.803641368000001,-7359.389921158619,-7359.384280663623,7.664357207643442e-5,61,2751,13.111793792
ipwlb,knapsack,knapsack-200-4,431,exp,-13895.347349026091,-13887.501842927924,0.05649328573923558,10,1449,857.332252193,-13890.91635131422,-13889.90246823356,0.007299425485368511,17,1970,865.334845982,-13890.388347014345,-13890.302238220153,0.000619920234386115,30,2475,872.1125747640001,-13890.34167771544,-13890.33005428507,8.368001569549575e-5,44,2889,879.9568597140001
ipwlb,knapsack,knapsack-200-4,432,cubic,-6730.686456243865,-6726.892813717541,0.05639516833965587,5,1051,140.640651404,-6728.918586371399,-6728.377217510657,0.00804605394794719,8,1164,141.64701389500001,-6728.452245196529,-6728.401390735582,0.0007558178829307214,13,1982,148.31461937100002,-6728.413227921833,-6728.407351954228,8.733073515789386e-5,23,2481,154.079336086
ipwlb,knapsack,knapsack-200-4,433,sinabc1,-6581.80075707407,-6576.369640062457,0.08258533672632555,23,1894,7.205919447,-6578.801297829852,-6578.179836995601,0.009447306848553997,31,2433,11.217336488,-6578.338491771274,-6578.282642557034,0.0008489938373681822,42,3135,18.834677569,-6578.305596942418,-6578.299932688995,8.61051256513554e-5,52,3674,26.297076134
ipwlb,knapsack,knapsack-200-4,434,sinabc2,-6549.719298147385,-6544.5286528566685,0.0793127445236446,22,1906,7.488993875,-6545.289480831132,-6544.755933378225,0.008152289532851062,28,3637,15.771741564000001,-6544.871863516405,-6544.817224068178,0.0008348506361064135,32,3959,18.246801538,-6544.829592222349,-6544.823550605566,9.231137762314256e-5,41,4244,22.72328475
ipwlb,knapsack,knapsack-200-4,435,sinabc3,-6925.947216559761,-6919.855959424847,0.08802577930277987,21,3348,15.613293908000001,-6922.54974328737,-6921.942985241609,0.008765718629217328,28,4077,21.868031162,-6922.159774236501,-6922.101872574664,0.0008364751473262926,39,4887,33.639515781,-6922.131108389052,-6922.124477550718,9.579195455645241e-5,49,5446,45.147297789
ipwlb,knapsack,knapsack-200-4,437,divexp,-6907.992739181741,-6901.104901708194,0.09980774921769288,10,2932,511.89201399800004,-6903.384089796341,-6902.811025158141,0.008301902458451527,16,3342,516.1277842730001,-6903.011391283725,-6902.9561245559435,0.0008006240628561889,25,3808,532.646890256,-6902.979747922518,-6902.972930800242,9.875632346896056e-5,33,4196,538.703725617
