solver,problem,instance,gridno,cost,dualbound,primalbound,gap,cpu
scip,transportation,transportation-5-9,289,sqrt,235.50793034311,235.5079303431101,4.827304012904633e-14,3.51
scip,transportation,transportation-5-9,290,square,81.751446183505,81.75148894806622,5.231043713009124e-5,3.11
scip,transportation,transportation-5-10,291,exp,577.692130796951,577.6921307969506,7.871794103532633e-14,278.64
scip,transportation,transportation-5-10,292,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-5-10,293,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-5-10,294,sinabc2,223.233422924958,223.23364581226235,9.984485247973451e-5,858.09
scip,transportation,transportation-5-10,295,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-5-10,297,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-5-10,298,log,293.336599094912,293.33659909491246,1.5502578003889836e-13,3.24
scip,transportation,transportation-5-10,299,sqrt,290.96021086408,290.9602108640803,9.768246093168038e-14,3.5
scip,transportation,transportation-5-10,300,square,154.368898363059,154.36896409351817,4.258009992862246e-5,2.91
scip,transportation,transportation-10-1,301,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,302,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,303,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,304,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,305,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,307,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-1,308,log,536.219522877695,536.2195228776953,6.360464298921835e-14,10.92
scip,transportation,transportation-10-1,309,sqrt,524.893275122342,524.8932751223424,8.663615489843556e-14,296.47
scip,transportation,transportation-10-1,310,square,130.458259738634,130.45830638490438,3.575569210989603e-5,3.31
scip,transportation,transportation-10-2,311,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,312,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,313,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,314,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,315,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,317,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,318,log,465.460100380249,465.4601003802489,2.442461504836648e-14,10.93
scip,transportation,transportation-10-2,319,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-2,320,square,134.707481687024,134.70756290044517,6.028868715302472e-5,3.03
scip,transportation,transportation-10-3,321,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,322,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,323,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,324,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,325,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,327,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-3,328,log,419.647659619681,419.64765961968146,1.0836408602840601e-13,8.8
scip,transportation,transportation-10-3,329,sqrt,415.222639440486,415.22263944048586,2.737973003466513e-14,24.3
scip,transportation,transportation-10-3,330,square,89.516581442708,89.51658144270796,4.762532645741338e-14,3.16
scip,transportation,transportation-10-4,331,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,332,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,333,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,334,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,335,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,337,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,338,log,447.66701455563,447.66701455563,0.0,28.35
scip,transportation,transportation-10-4,339,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-4,340,square,95.4180032282889,95.41805682472643,5.617012054356069e-5,2.94
scip,transportation,transportation-10-5,341,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,342,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,343,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,344,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,345,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,347,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-5,348,log,433.104491072373,433.10449107237264,7.87478588181751e-14,4.04
scip,transportation,transportation-10-5,349,sqrt,423.608007987883,423.60800798788335,8.051323552282883e-14,31.81
scip,transportation,transportation-10-5,350,square,112.910908057769,112.9109844028826,6.761531130195292e-5,2.97
scip,transportation,transportation-10-6,351,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,352,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,353,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,354,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,355,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,357,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,358,log,367.533130926225,367.5331309262252,6.186481062815333e-14,18.08
scip,transportation,transportation-10-6,359,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-6,360,square,89.8022836950804,89.80234224514754,6.519881962309743e-5,3.23
scip,transportation,transportation-10-7,361,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,362,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,363,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,364,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,365,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,367,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-7,368,log,398.878261524757,398.878261524757,0.0,17.16
scip,transportation,transportation-10-7,369,sqrt,388.313743519184,388.31374351918436,8.78311723077085e-14,93.62
scip,transportation,transportation-10-7,370,square,87.8608834930497,87.86092015884988,4.1731636903667925e-5,3.29
scip,transportation,transportation-10-8,371,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,372,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,373,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,374,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,375,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,377,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-8,378,log,389.411158428951,389.4111584289509,2.919455060822518e-14,20.61
scip,transportation,transportation-10-8,379,sqrt,382.818209364606,382.8182093646062,5.939468653296879e-14,331.13
scip,transportation,transportation-10-8,380,square,88.5211177871314,88.5211864741174,7.759383796520245e-5,3.09
scip,transportation,transportation-10-9,381,exp,387.774672114077,998.3421702436311,61.15813959662285,3605.55
scip,transportation,transportation-10-9,382,cubic,-634.802849755762,488.3330971079714,176.92673359860555,3603.06
scip,transportation,transportation-10-9,383,sinabc1,154.333140488721,194.4616993608047,20.63571335845886,3603.08
scip,transportation,transportation-10-9,384,sinabc2,187.318084692345,316.65514406471414,40.84476813234299,3608.81
scip,transportation,transportation-10-9,385,sinabc3,30.6545303954812,75.29073140875767,59.28512072879726,3608.71
scip,transportation,transportation-10-9,387,pardivexp,1.43893822237994,63.41721652491872,97.73099750946254,3609.32
scip,transportation,transportation-10-9,388,log,505.341307042082,505.3413070420824,7.873964120501247e-14,395.8
scip,transportation,transportation-10-9,389,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-9,390,square,80.9870453122601,80.98708322736019,4.681623116092316e-5,38.5
scip,transportation,transportation-10-10,391,exp,369.696332506101,744.1713693427653,50.32107552960441,3603.29
scip,transportation,transportation-10-10,392,cubic,-664.944718809951,376.78247283203694,156.66372890461676,3603.28
scip,transportation,transportation-10-10,393,sinabc1,155.5866215978,198.41866111916832,21.586699194408848,3620.76
scip,transportation,transportation-10-10,394,sinabc2,183.719796689375,253.898677168037,27.64050654435499,3603.09
scip,transportation,transportation-10-10,395,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-10,397,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-10-10,398,log,387.222758493099,387.222758493099,0.0,21.32
scip,transportation,transportation-10-10,399,sqrt,385.16779594423,385.1677959442297,8.85485538396963e-14,85.81
scip,transportation,transportation-10-10,400,square,85.1815783839632,85.18164042344183,7.283198389565544e-5,8.15
scip,transportation,transportation-15-1,401,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,402,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,403,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,404,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,405,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,407,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,408,log,605.071155707842,605.0711557078424,7.515601208166632e-14,2652.06
scip,transportation,transportation-15-1,409,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-1,410,square,104.728638478277,104.72870817003171,6.654503423266142e-5,3.6
scip,transportation,transportation-15-2,411,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-2,412,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-2,413,sinabc1,175.714056493926,245.3003938329359,28.367804980534324,3603.03
scip,transportation,transportation-15-2,414,sinabc2,200.020143978922,350.81360083707614,42.98392550868779,3607.6
scip,transportation,transportation-15-2,415,sinabc3,38.2587732617587,109.86362482494295,65.17612328673812,3603.25
scip,transportation,transportation-15-2,417,pardivexp,1.58790095159418,122.062921051762,98.69911277076451,3602.88
scip,transportation,transportation-15-2,418,log,563.671630844755,563.6716308447551,2.016898341171393e-14,722.3
scip,transportation,transportation-15-2,419,sqrt,520.029590373537,556.8243127387435,6.607959013900004,3603.02
scip,transportation,transportation-15-2,420,square,107.59141434236,107.59151855100382,9.685581653872881e-5,3.71
scip,transportation,transportation-15-3,421,exp,477.214693339062,1009.9470449912649,52.748543034433105,3602.94
scip,transportation,transportation-15-3,422,cubic,-1114.14758411902,991.7548340781614,189.01467347904028,3603.12
scip,transportation,transportation-15-3,423,sinabc1,128.264942291548,194.77506623847472,34.14714482268197,3603.15
scip,transportation,transportation-15-3,424,sinabc2,142.43641403253,333.38901492563434,57.27621257577973,3614.32
scip,transportation,transportation-15-3,425,sinabc3,27.9033358167566,87.47884029164288,68.10275979456225,3603.11
scip,transportation,transportation-15-3,427,pardivexp,1.51843867947194,112.34152131126858,98.6483726927066,3603.03
scip,transportation,transportation-15-3,428,log,509.467159408603,509.4671594086029,1.1157425520183224e-14,630.23
scip,transportation,transportation-15-3,429,sqrt,478.696375581219,520.3272543181262,8.00090296854875,3603.01
scip,transportation,transportation-15-3,430,square,81.7656678738504,81.76573558412287,8.281008172576589e-5,3.79
scip,transportation,transportation-15-4,431,exp,398.945219836231,954.7138575969454,58.21311101104233,3605.47
scip,transportation,transportation-15-4,432,cubic,-1141.96560604728,639.1895937606674,155.97275350289345,3607.02
scip,transportation,transportation-15-4,433,sinabc1,120.79032291495,178.34492447313042,32.27151079752294,3606.82
scip,transportation,transportation-15-4,434,sinabc2,134.206494070731,277.088336559119,51.565448139280676,3606.61
scip,transportation,transportation-15-4,435,sinabc3,27.2958808015742,92.78768188033467,70.5824305032463,3603.28
scip,transportation,transportation-15-4,437,pardivexp,1.26771115168539,95.11112120762061,98.6671262670555,3612.99
scip,transportation,transportation-15-4,438,log,479.235610365982,479.23561036598215,3.5583803226182143e-14,1595.75
scip,transportation,transportation-15-4,439,sqrt,443.81163076012,471.875504621983,5.94730465705034,3608.67
scip,transportation,transportation-15-4,440,square,77.0890440918038,77.08911042745518,8.605061209652007e-5,3.56
scip,transportation,transportation-15-5,441,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-5,442,cubic,-1380.87161936298,1.0e12,100.00000013808716,Inf
scip,transportation,transportation-15-5,443,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-5,444,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-5,445,sinabc3,64.0225552931481,1.0e12,99.99999999359774,Inf
scip,transportation,transportation-15-5,447,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-5,448,log,703.425416696194,703.4254166961936,6.464755752248675e-14,1016.54
scip,transportation,transportation-15-5,449,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-5,450,square,178.693750687058,178.69388992324537,7.791882946369907e-5,5.14
scip,transportation,transportation-15-6,451,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,452,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,453,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,454,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,455,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,457,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-6,458,log,429.742099571596,429.74209957159593,1.3227333071969082e-14,318.97
scip,transportation,transportation-15-6,459,sqrt,414.518902473577,1.0e12,99.9999999585481,Inf
scip,transportation,transportation-15-6,460,square,88.9147053408988,88.91479320339079,9.881650602244428e-5,12.85
scip,transportation,transportation-15-7,461,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-7,462,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-7,463,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-7,464,sinabc2,183.172701596485,345.74753993672675,47.021256715230315,3603.1
scip,transportation,transportation-15-7,465,sinabc3,35.5812989492432,108.25004699500806,67.13045403954048,3603.03
scip,transportation,transportation-15-7,467,pardivexp,1.49372336279076,136.83437591058683,98.90837126792846,3605.45
scip,transportation,transportation-15-7,468,log,516.896022052895,516.8960220528952,4.3988281151826e-14,487.29
scip,transportation,transportation-15-7,469,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-7,470,square,104.054904408089,104.05499100321762,8.322054308653704e-5,7.86
scip,transportation,transportation-15-8,471,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,472,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,473,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,474,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,475,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,477,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,478,log,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,479,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-8,480,square,95.0036351459928,95.00370766768086,7.633563977062575e-5,3.54
scip,transportation,transportation-15-9,481,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,482,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,483,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,484,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,485,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,487,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,488,log,414.289697212565,414.28969721256544,1.0976554665638728e-13,203.43
scip,transportation,transportation-15-9,489,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-9,490,square,86.1444327573103,86.14450520399917,8.409902489306155e-5,3.59
scip,transportation,transportation-15-10,491,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,492,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,493,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,494,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,495,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,497,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,498,log,540.87447542031,540.8744754203099,2.1019079821296935e-14,2510.72
scip,transportation,transportation-15-10,499,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-15-10,500,square,99.1602388964805,99.16033012810512,9.200415580002239e-5,3.47
scip,transportation,transportation-20-1,501,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-1,502,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-1,503,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-1,504,sinabc2,147.350822438569,404.95436671192635,63.61298097980743,3603.0
scip,transportation,transportation-20-1,505,sinabc3,31.6662886422808,137.9306481659743,77.04187643331001,3603.18
scip,transportation,transportation-20-1,507,pardivexp,1.82885176469948,132.02148135879878,98.61473167406055,3603.21
scip,transportation,transportation-20-1,508,log,624.692149889766,646.9624257641063,3.4422827335045945,3603.05
scip,transportation,transportation-20-1,509,sqrt,599.24285204704,643.6596154492238,6.900660276967111,3603.13
scip,transportation,transportation-20-1,510,square,100.573582762147,100.57366943819804,8.618165323457234e-5,4.42
scip,transportation,transportation-20-2,511,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,512,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,513,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,514,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,515,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,517,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,518,log,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,519,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-2,520,square,111.261269362585,111.26135279557886,7.498829716240947e-5,4.54
scip,transportation,transportation-20-3,521,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-3,522,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-3,523,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-3,524,sinabc2,135.951263045292,419.19305701142275,67.56834094187123,3602.89
scip,transportation,transportation-20-3,525,sinabc3,28.9695806977883,136.46065824887833,78.77074530524887,3602.97
scip,transportation,transportation-20-3,527,pardivexp,1.76581096855895,128.37518848352195,98.62449201483696,3602.92
scip,transportation,transportation-20-3,528,log,668.6806701954,684.1822018538988,2.265702267100051,3602.99
scip,transportation,transportation-20-3,529,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-3,530,square,88.7831843745585,88.78318437455847,3.201249158905869e-14,3.98
scip,transportation,transportation-20-4,531,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-4,532,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-4,533,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-4,534,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-4,535,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-4,537,pardivexp,1.61444449777658,110.77880094937537,98.54264129604151,3602.78
scip,transportation,transportation-20-4,538,log,539.471232203853,565.4371512660623,4.592184826212672,3602.95
scip,transportation,transportation-20-4,539,sqrt,500.529676487621,542.2496368035223,7.693865976902088,3602.9
scip,transportation,transportation-20-4,540,square,83.9555061060148,83.95558409539429,9.289361789528208e-5,4.14
scip,transportation,transportation-20-5,541,exp,641.480579487166,1390.6433538554688,53.87166826715833,3603.04
scip,transportation,transportation-20-5,542,cubic,-1607.35104887772,1343.4350971055787,183.5806899832857,3602.88
scip,transportation,transportation-20-5,543,sinabc1,194.068213958939,282.7663682414903,31.367999962004184,3602.88
scip,transportation,transportation-20-5,544,sinabc2,194.83505917374,429.14091896777046,54.59881578238112,3603.1
scip,transportation,transportation-20-5,545,sinabc3,54.3017046173583,164.6771103427783,67.02534766105116,3603.1
scip,transportation,transportation-20-5,547,pardivexp,1.92038274988061,203.6784857601342,99.05714992788084,3603.09
scip,transportation,transportation-20-5,548,log,650.768384940278,679.1035313601535,4.172433967928868,3603.0
scip,transportation,transportation-20-5,549,sqrt,623.850904849213,674.838262347604,7.555492974126565,3603.01
scip,transportation,transportation-20-5,550,square,137.640889615205,137.64100710197275,8.53573874696374e-5,4.2
scip,transportation,transportation-20-6,551,exp,574.386517095579,1385.9393627298298,58.55615818831838,3602.95
scip,transportation,transportation-20-6,552,cubic,-1628.93956002843,1442.7152278866427,188.5677567964193,3603.1
scip,transportation,transportation-20-6,553,sinabc1,138.700809361158,225.74937400285233,38.559825481772755,3616.39
scip,transportation,transportation-20-6,554,sinabc2,156.318211819488,403.8550003509679,61.29348115446371,3602.89
scip,transportation,transportation-20-6,555,sinabc3,31.2159514028945,136.60613658429926,77.14893914474243,3603.09
scip,transportation,transportation-20-6,557,pardivexp,1.69805074136708,126.51362776424213,98.65781199118612,3603.1
scip,transportation,transportation-20-6,558,log,650.895904587918,700.6169308512198,7.096749175457806,3603.12
scip,transportation,transportation-20-6,559,sqrt,607.324835789154,684.2199450302681,11.238361260824178,3602.97
scip,transportation,transportation-20-6,560,square,94.4374160471204,94.43741604712038,1.5047907185549603e-14,4.39
scip,transportation,transportation-20-7,561,exp,506.737485649383,938.218795730979,45.98941228260334,3603.06
scip,transportation,transportation-20-7,562,cubic,-1561.30771135688,1059.586790062753,167.8653402116295,3603.07
scip,transportation,transportation-20-7,563,sinabc1,118.360236115422,189.9404542930048,37.685609652782105,3602.96
scip,transportation,transportation-20-7,564,sinabc2,125.885352719171,308.27306970228904,59.1643367223925,3602.94
scip,transportation,transportation-20-7,565,sinabc3,27.5869430544817,124.24208236399048,77.79581400313255,3603.17
scip,transportation,transportation-20-7,567,pardivexp,1.35948831082372,116.25008494528176,98.83054854414634,3602.99
scip,transportation,transportation-20-7,568,log,487.325014605796,487.32501460579573,5.832187673229688e-14,1916.69
scip,transportation,transportation-20-7,569,sqrt,468.766505607205,482.6627832532359,2.8790862126073704,3603.13
scip,transportation,transportation-20-7,570,square,79.793854999274,79.79392975747143,9.368907842401643e-5,4.51
scip,transportation,transportation-20-8,571,exp,639.035318104421,1471.732983312989,56.579398209456365,3608.78
scip,transportation,transportation-20-8,572,cubic,-1843.71463939927,1192.6967842723343,164.6898798103022,3603.04
scip,transportation,transportation-20-8,573,sinabc1,190.162200658465,298.3608219908821,36.26435287663996,3603.12
scip,transportation,transportation-20-8,574,sinabc2,200.167400084625,442.11872503113506,54.72541904427849,3607.47
scip,transportation,transportation-20-8,575,sinabc3,41.616519435882,134.13222474832438,68.97351138850631,3607.24
scip,transportation,transportation-20-8,577,pardivexp,1.86861140181925,141.56370744923328,98.6800208644653,3603.04
scip,transportation,transportation-20-8,578,log,720.15603312443,750.8838192871848,4.092215782719187,3603.01
scip,transportation,transportation-20-8,579,sqrt,668.084109624236,732.6898648363667,8.817612787172816,3603.08
scip,transportation,transportation-20-8,580,square,126.366430320561,126.36654004382103,8.68293616337155e-5,4.35
scip,transportation,transportation-20-9,581,exp,621.768357674328,1474.1843806803038,57.82289068973886,3603.12
scip,transportation,transportation-20-9,582,cubic,-1622.1250223998,1292.8581177091514,179.70150881443618,3603.06
scip,transportation,transportation-20-9,583,sinabc1,124.856327643201,215.96932859606673,42.187935456000254,3603.03
scip,transportation,transportation-20-9,584,sinabc2,137.924026038902,411.4997205299859,66.48259545322061,3603.1
scip,transportation,transportation-20-9,585,sinabc3,30.1302444293911,155.64913397017222,80.64220232978289,3700.43
scip,transportation,transportation-20-9,587,pardivexp,1.92522637220877,136.05461172988427,98.5849605921253,3607.17
scip,transportation,transportation-20-9,588,log,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-9,589,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-9,590,square,89.4546081621946,89.45469734193911,9.969263454719171e-5,13.1
scip,transportation,transportation-20-10,591,exp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,592,cubic,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,593,sinabc1,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,594,sinabc2,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,595,sinabc3,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,597,pardivexp,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,598,log,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,599,sqrt,-1.0e12,1.0e12,200.0,Inf
scip,transportation,transportation-20-10,600,square,165.295754486748,165.29588585474784,7.947445223001627e-5,7.66
scip,mcf_nodes,c100_400_10_F_L_10,1,exp,1871.69759343812,2660.548443204016,29.649933711257948,3603.22
scip,mcf_nodes,c100_400_10_F_L_10,10,log,1216.4719288305,1314.2720338118609,7.441389793382837,3602.43
scip,mcf_nodes,c25_100_30_F_L_5,100,log,4696.00248232798,4749.617709779392,1.1288324814230544,3602.23
scip,mcf_nodes,c25_100_30_F_T_5,101,exp,7707.79045635395,10569.530557237886,27.075375631742236,3602.23
scip,mcf_nodes,c25_100_30_F_T_5,102,cubic,1799.74815113196,3834.9461832559386,53.06979380858113,3602.24
scip,mcf_nodes,c25_100_30_F_T_5,103,sinabc1,4840.68866053755,5108.68017278269,5.245807198362249,3602.22
scip,mcf_nodes,c25_100_30_F_T_5,104,sinabc2,5014.9487619168,5107.1449633101965,1.8052395625292619,3602.23
scip,mcf_nodes,c25_100_30_F_T_5,105,sinabc3,1213.58776549468,1213.6188470635468,0.00256106511051171,3602.18
scip,mcf_nodes,c25_100_30_F_T_5,107,pardivexp,2425.15071244423,5537.603400740375,56.20577103589635,3602.17
scip,mcf_nodes,c25_100_30_F_T_5,108,sqrt,6793.81270091343,7016.907217834492,3.1793853045973797,3602.18
scip,mcf_nodes,c25_100_30_F_T_5,109,square,2663.71856851933,2663.7200264863086,5.4734242495768753e-5,3.17
scip,mcf_nodes,c100_400_10_F_T_10,11,exp,9139.53880715596,10559.017478646889,13.443283661207012,3602.95
scip,mcf_nodes,c25_100_30_F_T_5,110,log,7225.92182281017,7595.41925025369,4.864740381923994,3602.22
scip,mcf_nodes,c25_100_30_V_T_5,111,exp,34329.6230128386,42967.78004798324,20.103801093512814,3602.19
