solver,problem,instance,gridno,cost,dualbound,primalbound,gap,cpu
couenne,knapsack,knapsack-1000-4,638,sqrt,-33751.07,-33750.38,0.0020443796300452944,3627.63
couenne,knapsack,knapsack-1000-5,648,sqrt,-33625.26,-33624.52,0.002200726477669581,3620.61
couenne,knapsack,knapsack-1000-6,658,sqrt,-34881.02,-34880.07,0.0027235442082745565,3618.85
couenne,knapsack,knapsack-1000-7,668,sqrt,-33064.63,-33063.8,0.0025102352574169753,3621.71
couenne,knapsack,knapsack-1000-8,678,sqrt,-33172.26,-33172.16,0.00030145669905681674,3598.92
couenne,knapsack,knapsack-10-7,68,sqrt,-199.281,-199.281,0.0,0.057157
couenne,knapsack,knapsack-1000-9,688,sqrt,-34006.68,-34005.88,0.0023524789835494392,3608.1
couenne,knapsack,knapsack-1000-10,698,sqrt,-33040.33,-33039.67,0.0019975587411006257,3625.83
couenne,knapsack,knapsack-10-8,78,sqrt,-262.5203,-262.5203,0.0,0.05842
couenne,knapsack,knapsack-10-1,8,sqrt,-426.9249,-426.9249,0.0,0.055641
couenne,knapsack,knapsack-10-9,88,sqrt,-214.4085,-214.4085,0.0,0.060026
couenne,knapsack,knapsack-10-10,98,sqrt,-249.0356,-249.0356,0.0,0.063292
couenne,knapsack,knapsack-20-1,106,sincos,-737.1408,-737.1404,5.4263717326903984e-5,3670.35
couenne,knapsack,knapsack-20-2,116,sincos,-437.6126,-437.3855,0.051895215082931156,3613.48
couenne,knapsack,knapsack-20-3,126,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-20-4,136,sincos,-536.5648,-536.5648,0.0,21.5355
couenne,knapsack,knapsack-20-5,146,sincos,-829.1563,-829.1562,1.206045229046658e-5,3652.33
couenne,knapsack,knapsack-20-6,156,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-10-2,16,sincos,-286.2524,-286.2524,0.0,20.8036
couenne,knapsack,knapsack-20-7,166,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-20-8,176,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-20-9,186,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-20-10,196,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-50-1,206,sincos,-1710.149,-1580.132,7.602670878385441,3600.1
couenne,knapsack,knapsack-50-2,216,sincos,-1704.463,-1631.198,4.298421262297855,3600.1
couenne,knapsack,knapsack-50-3,226,sincos,-1606.573,-1537.66,4.289440940436569,3600.1
couenne,knapsack,knapsack-50-4,236,sincos,-1709.297,-1646.904,3.6502140938643213,3600.1
couenne,knapsack,knapsack-50-5,246,sincos,-1962.637,-1818.362,7.351079185809698,3600.1
couenne,knapsack,knapsack-50-6,256,sincos,-1816.141,-1704.312,6.15750649316326,3600.1
couenne,knapsack,knapsack-10-3,26,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-50-7,266,sincos,-1503.173,-1389.875,7.5372561907378595,3600.1
couenne,knapsack,knapsack-50-8,276,sincos,-1646.167,-1548.739,5.918476071990259,3600.1
couenne,knapsack,knapsack-50-9,286,sincos,-1792.364,-1747.124,2.5240408756257104,3600.1
couenne,knapsack,knapsack-50-10,296,sincos,-2082.446,-1896.137,8.946642553996597,3600.1
couenne,knapsack,knapsack-100-1,306,sincos,-3490.463,-3164.253,9.345751552157981,3600.1
couenne,knapsack,knapsack-100-2,316,sincos,-3395.456,-3083.867,9.176646671316016,3600.1
couenne,knapsack,knapsack-100-3,326,sincos,-3550.753,-3302.773,6.9838707451630695,3600.1
couenne,knapsack,knapsack-100-4,336,sincos,-3509.491,-3158.3,10.006892737436848,3600.1
couenne,knapsack,knapsack-100-5,346,sincos,-3276.324,-3001.988,8.373286646863992,3600.1
couenne,knapsack,knapsack-100-6,356,sincos,-3327.503,-3010.401,9.529728448028456,3600.1
couenne,knapsack,knapsack-10-4,36,sincos,-386.125,-386.125,0.0,0.596408
couenne,knapsack,knapsack-100-7,366,sincos,-3740.019,-3369.971,9.894281285736778,3600.1
couenne,knapsack,knapsack-100-8,376,sincos,-3172.294,-2958.131,6.751045142726368,3600.1
couenne,knapsack,knapsack-100-9,386,sincos,-3733.956,-3353.571,10.187184851669388,3600.1
couenne,knapsack,knapsack-100-10,396,sincos,-3581.344,-3330.1,7.015355129247572,3600.1
couenne,knapsack,knapsack-200-1,406,sincos,-6910.901,-6264.857,9.348187739919872,3600.1
couenne,knapsack,knapsack-200-2,416,sincos,-7103.245,-6429.835,9.480314982800113,3600.1
couenne,knapsack,knapsack-200-3,426,sincos,-7773.027,-7003.311,9.902397097038262,3600.1
couenne,knapsack,knapsack-200-4,436,sincos,-7197.856,-6506.016,9.61175105475853,3600.1
couenne,knapsack,knapsack-200-5,446,sincos,-7064.061,-6436.77,8.880033736968002,3600.1
couenne,knapsack,knapsack-200-6,456,sincos,-6732.615,-6067.209,9.883321710806277,3600.1
couenne,knapsack,knapsack-10-5,46,sincos,-373.6021,-373.6021,0.0,12.4505
couenne,knapsack,knapsack-200-7,466,sincos,-7158.409,-6433.009,10.133536655980395,3600.1
couenne,knapsack,knapsack-200-8,476,sincos,-7169.5,-6444.707,10.109393960527228,3600.1
couenne,knapsack,knapsack-200-9,486,sincos,-7631.493,-6845.925,10.293765584270341,3600.1
couenne,knapsack,knapsack-200-10,496,sincos,-7176.89,-6427.298,10.444524020850263,3600.1
couenne,knapsack,knapsack-500-1,506,sincos,-18023.97,-9403.91,47.825534552043756,3600.1
couenne,knapsack,knapsack-500-2,516,sincos,-18124.27,-16339.69,9.846355191133215,3600.1
couenne,knapsack,knapsack-500-3,526,sincos,-17062.76,-15507.56,9.114586385789867,3600.1
couenne,knapsack,knapsack-500-4,536,sincos,-17929.94,-9286.742,48.20539276762778,3600.1
couenne,knapsack,knapsack-500-5,546,sincos,-18533.29,-16682.83,9.984519747977822,3600.1
couenne,knapsack,knapsack-500-6,556,sincos,-17281.53,-13307.96,22.993160906470667,3600.1
couenne,knapsack,knapsack-10-6,56,sincos,-204.4777,-204.4777,0.0,212.816
couenne,knapsack,knapsack-500-7,566,sincos,-18490.63,-9684.022,47.62740912559496,3600.1
couenne,knapsack,knapsack-500-8,576,sincos,-17836.68,-12706.56,28.76163052765425,3600.1
couenne,knapsack,knapsack-500-9,586,sincos,-17847.76,-9297.175,47.90844901545068,3600.1
couenne,knapsack,knapsack-500-10,596,sincos,-17781.84,-16075.99,9.593214200555176,3600.1
couenne,knapsack,knapsack-10-1,6,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-1000-1,606,sincos,-1.0e12,-20178.12,99.999997982188,3600.1
couenne,knapsack,knapsack-1000-2,616,sincos,-1.0e12,-18623.5,99.99999813765001,3600.1
couenne,knapsack,knapsack-1000-3,626,sincos,-1.0e12,-20692.0,99.9999979308,3600.1
couenne,knapsack,knapsack-1000-4,636,sincos,-1.0e12,-20716.71,99.999997928329,3600.1
couenne,knapsack,knapsack-1000-5,646,sincos,-1.0e12,-20916.45,99.99999790835501,3600.1
couenne,knapsack,knapsack-1000-6,656,sincos,-1.0e12,-30450.96,99.999996954904,3600.1
couenne,knapsack,knapsack-10-7,66,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-1000-7,666,sincos,-1.0e12,-18426.39,99.999998157361,3600.1
couenne,knapsack,knapsack-1000-8,676,sincos,-1.0e12,-18501.94,99.999998149806,3600.1
couenne,knapsack,knapsack-1000-9,686,sincos,-1.0e12,-19098.29,99.99999809017099,3600.1
couenne,knapsack,knapsack-1000-10,696,sincos,-1.0e12,-18406.4,99.99999815935999,3600.1
couenne,knapsack,knapsack-10-8,76,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-10-9,86,sincos,-1.0e12,1.0e12,200.0,3600.1
couenne,knapsack,knapsack-10-10,96,sincos,-244.6761,-244.6761,0.0,7.18573
couenne,transportation,transportation-5-1,1,exp,417.4029,417.4029,0.0,991.698
couenne,transportation,transportation-5-1,10,square,94.0351,94.0351,0.0,0.920722
couenne,transportation,transportation-5-10,100,square,154.369,154.369,0.0,0.130123
couenne,transportation,transportation-10-1,101,exp,384.6364,1180.728,67.42379277869247,3600.1
couenne,transportation,transportation-10-1,102,cubic,-1176.43,656.6959,155.82107732716779,3600.1
couenne,transportation,transportation-10-1,103,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-1,104,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-1,105,sinabc3,43.81813,100.7238,56.49674654848209,3600.1
couenne,transportation,transportation-10-1,107,pardivexp,1.426558,332.2668,99.57065888015293,3600.1
couenne,transportation,transportation-10-1,108,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-1,109,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,11,exp,279.6261,279.6261,0.0,99.3163
couenne,transportation,transportation-10-1,110,square,130.4584,130.4584,0.0,7.84085
couenne,transportation,transportation-10-2,111,exp,306.3302,1283.856,76.13983188145711,3600.1
couenne,transportation,transportation-10-2,112,cubic,-1188.319,701.8926,159.06600836980644,3600.1
couenne,transportation,transportation-10-2,113,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-2,114,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-2,115,sinabc3,54.05846,122.188,55.757963138769775,3600.1
couenne,transportation,transportation-10-2,117,pardivexp,1.410924,434.8719,99.67555411145213,3600.1
couenne,transportation,transportation-10-2,118,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-2,119,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,12,cubic,-285.1667,236.8258,183.04819602008226,3600.1
couenne,transportation,transportation-10-2,120,square,134.7076,134.7076,0.0,61.2845
couenne,transportation,transportation-10-3,121,exp,322.7514,1030.305,68.67418871110982,3600.1
couenne,transportation,transportation-10-3,122,cubic,-1151.223,621.9739,154.0272301717391,3600.1
couenne,transportation,transportation-10-3,123,sinabc1,126.0669,197.5367,36.180517341840776,3600.1
couenne,transportation,transportation-10-3,124,sinabc2,134.1192,287.3004,53.317433599117855,3600.1
couenne,transportation,transportation-10-3,125,sinabc3,31.7131,97.61097,67.51072138715556,3600.1
couenne,transportation,transportation-10-3,127,pardivexp,1.083384,447.0783,99.7576746623578,3600.1
couenne,transportation,transportation-10-3,128,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-3,129,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,13,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-3,130,square,89.51667,89.51667,0.0,19.4057
couenne,transportation,transportation-10-4,131,exp,292.0905,1197.682,75.61201554335791,3600.1
couenne,transportation,transportation-10-4,132,cubic,-1233.648,688.594,155.81770488826635,3600.1
couenne,transportation,transportation-10-4,133,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-4,134,sinabc2,130.0383,415.5907,68.71000722585948,3600.1
couenne,transportation,transportation-10-4,135,sinabc3,32.29796,99.51576,67.54487932363678,3600.1
couenne,transportation,transportation-10-4,137,pardivexp,1.204591,331.4101,99.63652556153238,3600.1
couenne,transportation,transportation-10-4,138,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-4,139,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,14,sinabc2,100.3523,100.3638,0.011458314651296651,3629.61
couenne,transportation,transportation-10-4,140,square,95.41514,95.41823,0.003238374889159293,3613.15
couenne,transportation,transportation-10-5,141,exp,357.3371,987.3365,63.807972256672365,3600.1
couenne,transportation,transportation-10-5,142,cubic,-1382.752,790.8443,157.19350252250587,3600.1
couenne,transportation,transportation-10-5,143,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-5,144,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-5,145,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-5,147,pardivexp,1.333444,398.1592,99.6650977799835,3600.1
couenne,transportation,transportation-10-5,148,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-5,149,log,433.1045,433.1045,0.0,1617.63
couenne,transportation,transportation-5-2,15,sinabc3,38.82541,38.83487,0.024359551094169343,3621.31
couenne,transportation,transportation-10-5,150,square,112.911,112.911,0.0,12.2874
couenne,transportation,transportation-10-6,151,exp,272.7986,854.6743,68.08157212636439,3600.1
couenne,transportation,transportation-10-6,152,cubic,-1103.761,587.6474,153.24045694674842,3600.1
couenne,transportation,transportation-10-6,153,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-6,154,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-6,155,sinabc3,35.14397,89.24561,60.621065842902524,3600.1
couenne,transportation,transportation-10-6,157,pardivexp,1.075138,301.0832,99.64290999962802,3600.1
couenne,transportation,transportation-10-6,158,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-6,159,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-6,160,square,89.80235,89.80235,0.0,18.1968
couenne,transportation,transportation-10-7,161,exp,258.3144,908.9814,71.5819927668487,3600.1
couenne,transportation,transportation-10-7,162,cubic,-1211.914,665.6563,154.92603435557308,3600.1
couenne,transportation,transportation-10-7,163,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-7,164,sinabc2,132.8021,352.4579,62.32114530558118,3600.1
couenne,transportation,transportation-10-7,165,sinabc3,30.57809,93.06,67.14153234472383,3600.1
couenne,transportation,transportation-10-7,167,pardivexp,1.036595,267.1899,99.61203810473376,3600.1
couenne,transportation,transportation-10-7,168,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-7,169,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,17,pardivexp,1.277655,84.44362,98.48697272807586,3600.1
couenne,transportation,transportation-10-7,170,square,87.86093,87.86093,0.0,88.9824
couenne,transportation,transportation-10-8,171,exp,253.0618,947.9555,73.30446418634631,3600.1
couenne,transportation,transportation-10-8,172,cubic,-1167.4,661.9192,156.70029124550283,3600.1
couenne,transportation,transportation-10-8,173,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-8,174,sinabc2,127.1817,303.3176,58.069792191419154,3600.1
couenne,transportation,transportation-10-8,175,sinabc3,30.22969,88.17153,65.71490820222809,3600.1
couenne,transportation,transportation-10-8,177,pardivexp,1.05382,303.7849,99.65310323192497,3600.1
couenne,transportation,transportation-10-8,178,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-8,179,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-2,18,sqrt,165.2931,165.2931,0.0,9.39442
couenne,transportation,transportation-10-8,180,square,88.52119,88.52119,0.0,14.1836
couenne,transportation,transportation-10-9,181,exp,291.6995,1310.942,77.74886303131642,3600.1
couenne,transportation,transportation-10-9,182,cubic,-994.5,519.945,152.2820512820513,3600.1
couenne,transportation,transportation-10-9,183,sinabc1,129.196,197.2175,34.4906004791664,3600.1
couenne,transportation,transportation-10-9,184,sinabc2,129.0067,397.4848,67.54424320124947,3600.1
couenne,transportation,transportation-10-9,185,sinabc3,28.35718,87.08301,67.43661019526083,3600.1
couenne,transportation,transportation-10-9,187,pardivexp,1.168337,195.7474,99.4031404759399,3600.1
couenne,transportation,transportation-10-9,188,sqrt,478.6665,504.4908,5.1188842294051735,3600.1
couenne,transportation,transportation-10-9,189,log,497.0909,505.9492,1.7508279487347824,3600.1
couenne,transportation,transportation-5-2,19,log,177.7024,177.7024,0.0,2.81567
couenne,transportation,transportation-10-9,190,square,80.98709,80.98709,0.0,508.131
couenne,transportation,transportation-10-10,191,exp,273.0563,972.6287,71.92594666392222,3600.1
couenne,transportation,transportation-10-10,192,cubic,-1017.684,550.4207,154.08561989772855,3600.1
couenne,transportation,transportation-10-10,193,sinabc1,122.0003,199.3424,38.79861986210661,3600.1
couenne,transportation,transportation-10-10,194,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-10,195,sinabc3,29.07127,85.27829,65.91011616203842,3600.1
couenne,transportation,transportation-10-10,197,pardivexp,1.0773,335.8153,99.6791986547367,3600.1
couenne,transportation,transportation-10-10,198,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-10-10,199,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-1,2,cubic,-320.1192,310.2437,196.91505539186653,3600.1
couenne,transportation,transportation-5-2,20,square,60.23388,60.23388,0.0,0.811287
couenne,transportation,transportation-10-10,200,square,85.18171,85.18171,0.0,22.9153
couenne,transportation,transportation-15-1,201,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,202,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,203,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,204,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,205,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,207,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-1,208,sqrt,531.182,605.9243,12.335253760246948,3600.1
couenne,transportation,transportation-15-1,209,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,21,exp,318.8172,535.1352,40.42305570629628,3600.1
couenne,transportation,transportation-15-1,210,square,104.6655,104.7337,0.06511753141539398,3615.45
couenne,transportation,transportation-15-2,211,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,212,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,213,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,214,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,215,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,217,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-2,218,sqrt,515.6638,564.7418,8.690343091302958,3600.1
couenne,transportation,transportation-15-2,219,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,22,cubic,-248.6784,240.202,196.59142088737903,3600.1
couenne,transportation,transportation-15-2,220,square,107.6195,107.6195,0.0,134.607
couenne,transportation,transportation-15-3,221,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,222,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,223,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,224,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,225,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,227,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-3,228,sqrt,480.2951,509.6774,5.764881864489182,3600.1
couenne,transportation,transportation-15-3,229,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,23,sinabc1,180.3993,185.847,2.931282183731778,3600.1
couenne,transportation,transportation-15-3,230,square,81.60332,81.79031,0.22862121442015398,3623.17
couenne,transportation,transportation-15-4,231,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,232,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,233,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,234,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,235,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,237,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,238,sqrt,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-4,239,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,24,sinabc2,197.7507,198.0504,0.15132511724288436,3622.6
couenne,transportation,transportation-15-4,240,square,76.95667,77.15688,0.2594843129996942,3616.0
couenne,transportation,transportation-15-5,241,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,242,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,243,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,244,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,245,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,247,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-5,248,sqrt,659.0998,704.6189,6.460102049490879,3600.1
couenne,transportation,transportation-15-5,249,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,25,sinabc3,52.62799,55.23231,4.715211078443037,3600.1
couenne,transportation,transportation-15-5,250,square,178.6355,178.6989,0.03547867390342159,3615.31
couenne,transportation,transportation-15-6,251,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,252,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,253,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,254,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,255,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,257,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,258,sqrt,399.6377,433.5522,7.82247212677044,3600.1
couenne,transportation,transportation-15-6,259,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-6,260,square,88.89144,88.91702,0.02876839552201686,3614.55
couenne,transportation,transportation-15-7,261,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,262,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,263,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,264,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,265,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,267,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-7,268,sqrt,490.0423,515.4318,4.925869921103033,3600.1
couenne,transportation,transportation-15-7,269,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,27,pardivexp,1.667201,129.4071,98.71166187944866,3600.1
couenne,transportation,transportation-15-7,270,square,104.0101,104.0587,0.046704408185002814,3616.93
couenne,transportation,transportation-15-8,271,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,272,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,273,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,274,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,275,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,277,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-8,278,sqrt,514.1556,571.5852,10.047426000533243,3600.1
couenne,transportation,transportation-15-8,279,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-3,28,sqrt,268.3434,268.3434,0.0,17.5306
couenne,transportation,transportation-15-8,280,square,94.92232,95.01235,0.09475610275927153,3618.46
couenne,transportation,transportation-15-9,281,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,282,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,283,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,284,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,285,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,287,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-9,288,sqrt,393.3153,401.8348,2.120149872534682,3600.1
couenne,transportation,transportation-15-9,289,log,400.7266,418.3547,4.213673229917092,3600.1
couenne,transportation,transportation-5-3,29,log,273.3844,273.3844,0.0,2.41284
couenne,transportation,transportation-15-9,290,square,86.05849,86.15409,0.11096397164660479,3614.55
couenne,transportation,transportation-15-10,291,exp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,292,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,293,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,294,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,295,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,297,pardivexp,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-15-10,298,sqrt,481.7873,535.8693,10.09238633375712,3600.1
couenne,transportation,transportation-15-10,299,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-1,3,sinabc1,170.3576,170.4792,0.0713283497341616,3612.36
couenne,transportation,transportation-5-3,30,square,90.26512,90.26512,0.0,0.141178
couenne,transportation,transportation-15-10,300,square,99.03942,99.17401,0.13571095894981827,3616.48
couenne,transportation,transportation-20-1,301,exp,452.7952,3005.204,84.93296295359649,3600.1
couenne,transportation,transportation-20-1,302,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-1,303,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-1,304,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-1,305,sinabc3,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-1,307,pardivexp,1.481394,254.608,99.41816675045561,3600.1
couenne,transportation,transportation-20-1,308,sqrt,580.8663,646.4222,10.141344155568907,3600.1
couenne,transportation,transportation-20-1,309,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-4,31,exp,398.7315,531.9832,25.048103022802227,3600.1
couenne,transportation,transportation-20-1,310,square,100.21,100.6379,0.42518772748637257,3616.38
couenne,transportation,transportation-20-2,311,exp,403.3236,2414.984,83.2991191660069,3600.1
couenne,transportation,transportation-20-2,312,cubic,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-2,313,sinabc1,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-2,314,sinabc2,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-20-2,315,sinabc3,35.0303,264.4492,86.75348611377913,3600.1
couenne,transportation,transportation-20-2,317,pardivexp,1.529914,664.829,99.76987857027898,3600.1
couenne,transportation,transportation-20-2,318,sqrt,569.3016,637.3374,10.675005107184985,3600.1
couenne,transportation,transportation-20-2,319,log,-1.0e12,1.0e12,200.0,3600.1
couenne,transportation,transportation-5-4,32,cubic,-292.5291,264.5511,190.43582330783505,3600.1
couenne,transportation,transportation-20-2,320,square,110.9659,111.3204,0.3184501672649412,3615.11
