solver,problem,instance,gridno,cost,dualbound,primalbound,gap,cpu
baron,transportation,transportation-15-5,265,exp,1570.44387783,1570.44544827,9.999965307633885e-5,1697.82
baron,transportation,transportation-15-5,266,cubic,-1246.09921226,546.867299467,143.88633698557348,3617.64
baron,transportation,transportation-15-5,267,pardivexp,248.430742375,248.430990806,0.00010000000370768369,33.05
baron,transportation,transportation-15-5,268,log,665.491883728,703.425463272,5.392693543897476,3628.62
baron,transportation,transportation-15-5,269,sqrt,657.374525183,1.0e12,99.99999993426255,3626.97
baron,transportation,transportation-15-5,270,square,178.693724355,178.693903049,0.00010000005425468461,4.07
baron,transportation,transportation-15-6,271,exp,370.552110063,914.707010507,59.4895298924612,3628.52
baron,transportation,transportation-15-6,272,cubic,-1267.78161103,367.965639352,129.0243710865193,3622.09
baron,transportation,transportation-15-6,273,pardivexp,1.31254573435,162.582887962,99.19269133990485,3627.56
baron,transportation,transportation-15-6,274,log,401.898186693,434.724390794,7.551038036086434,3618.29
baron,transportation,transportation-15-6,275,sqrt,400.24447139,1.0e12,99.99999995997555,3623.41
baron,transportation,transportation-15-6,276,square,88.9147225637,88.9148114784,9.999987462442246e-5,3.71
baron,transportation,transportation-15-7,277,exp,1102.70636697,1102.70746968,0.00010000022945895153,882.15
baron,transportation,transportation-15-7,278,cubic,-1267.60072474,410.686010044,132.39868848514874,3619.13
baron,transportation,transportation-15-7,279,pardivexp,1.41197010957,236.106554696,99.40197758957264,3625.88
baron,transportation,transportation-15-7,280,log,489.923981071,516.896050606,5.218083888119945,3627.81
baron,transportation,transportation-15-7,281,sqrt,483.03267361,1.0e12,99.99999995169672,3623.41
baron,transportation,transportation-15-7,282,square,104.054903788,104.055007843,9.999999245708447e-5,3.46
baron,transportation,transportation-15-8,283,exp,1188.2341512,1188.23533943,9.999955064416884e-5,27.33
baron,transportation,transportation-15-8,284,cubic,-1440.10247159,980.142411373,168.0606019855543,3625.66
baron,transportation,transportation-15-8,285,pardivexp,1.4655588224,186.481578262,99.21409994699802,3623.9
baron,transportation,transportation-15-8,286,log,531.67712254,574.268728734,7.416668201295755,3623.29
baron,transportation,transportation-15-8,287,sqrt,509.099762798,1.0e12,99.99999994909003,3623.87
baron,transportation,transportation-15-8,288,square,95.0036477928,95.0037427965,9.999995496432221e-5,3.28
baron,transportation,transportation-15-9,289,exp,812.54473791,812.545550455,9.99999322592679e-5,851.98
baron,transportation,transportation-15-9,290,cubic,-1284.29032937,322.370755275,125.10108095520245,3622.17
baron,transportation,transportation-15-9,291,pardivexp,481.439894932,481.440376371,9.999971411348017e-5,25.59
baron,transportation,transportation-15-9,292,log,414.289294907,414.289709196,9.999982881428179e-5,3583.46
baron,transportation,transportation-15-9,293,sqrt,378.573108093,1.0e12,99.99999996214268,3628.5
baron,transportation,transportation-15-9,294,square,86.144449114,86.1445352585,9.999995907362052e-5,4.3
baron,transportation,transportation-15-10,295,exp,1174.13448977,1174.13566391,0.00010000036928999025,1194.69
baron,transportation,transportation-15-10,296,cubic,-1275.7335812,425.515817235,133.35459875836654,3625.89
baron,transportation,transportation-15-10,297,pardivexp,194.711312704,194.711507416,0.00010000025297910762,26.34
baron,transportation,transportation-15-10,298,log,490.142989698,549.486805823,10.79986188860662,3623.49
baron,transportation,transportation-15-10,299,sqrt,483.435045452,1.0e12,99.99999995165649,3624.44
baron,transportation,transportation-15-10,300,square,99.1602477126,99.1603468728,9.999985189204823e-5,4.06
baron,transportation,transportation-20-1,301,exp,1443.60875361,1443.61019722,9.99999863400736e-5,1939.48
baron,transportation,transportation-20-1,302,cubic,-2323.88775109,545.023934787,123.4531093221418,3617.27
baron,transportation,transportation-20-1,303,pardivexp,1.73720908736,173.050847209,98.9961279500343,3621.38
baron,transportation,transportation-20-1,304,log,595.403081627,660.488360494,9.854114434101552,3623.49
baron,transportation,transportation-20-1,305,sqrt,578.425353816,1.0e12,99.99999994215747,3623.61
baron,transportation,transportation-20-1,306,square,100.573618546,100.57371912,0.00010000027927879877,8.66
baron,transportation,transportation-20-2,307,exp,1401.10732652,1401.10872763,0.00010000009080884703,3007.81
baron,transportation,transportation-20-2,308,cubic,-2212.61832058,1524.95847755,168.92099117891505,3616.47
baron,transportation,transportation-20-2,309,pardivexp,480.26264877,480.263129033,9.999997312990176e-5,1341.86
baron,transportation,transportation-20-2,310,log,644.514564644,644.515209159,9.99999675618199e-5,3399.87
baron,transportation,transportation-20-2,311,sqrt,-1.0e12,1.0e12,200.0,129.75
baron,transportation,transportation-20-2,312,square,111.261316497,111.261427758,9.999961553854437e-5,8.75
baron,transportation,transportation-20-3,313,exp,1524.48606361,1524.48758809,9.999950224938476e-5,2835.67
baron,transportation,transportation-20-3,314,cubic,-2170.14202119,544.524260787,125.09164172068377,3622.37
baron,transportation,transportation-20-3,315,pardivexp,1.71883115781,152.279298989,98.87126407251576,3631.67
baron,transportation,transportation-20-3,316,log,638.144044896,685.015886126,6.842445873055067,3626.1
baron,transportation,transportation-20-3,317,sqrt,622.335924038,1.0e12,99.9999999377664,3620.08
baron,transportation,transportation-20-3,318,square,88.7832329028,88.783321686,9.999986293928335e-5,7.04
baron,transportation,transportation-20-4,319,exp,1305.18111706,1305.18242224,9.999981442478402e-5,3450.24
baron,transportation,transportation-20-4,320,cubic,-2144.60641216,466.066695564,121.73203870516211,3625.84
baron,transportation,transportation-20-4,321,pardivexp,1.46325939197,287.015807771,99.49018160242328,3631.35
baron,transportation,transportation-20-4,322,log,503.159987824,562.089888227,10.484070544105064,3619.3
baron,transportation,transportation-20-4,323,sqrt,497.993291697,1.0e12,99.99999995020067,3630.67
baron,transportation,transportation-20-4,324,square,83.9555804401,83.9556643957,9.999992330334649e-5,8.02
baron,transportation,transportation-20-5,325,exp,1487.94822286,1487.94971081,0.00010000001943245532,1871.43
baron,transportation,transportation-20-5,326,cubic,-1916.0969572,555.74165679,129.0038379687272,3622.75
baron,transportation,transportation-20-5,327,pardivexp,321.697839027,321.698160725,9.999995003651123e-5,67.53
baron,transportation,transportation-20-5,328,log,620.938424702,681.764393307,8.921845904852043,3623.35
baron,transportation,transportation-20-5,329,sqrt,603.874451302,1.0e12,99.99999993961255,3623.63
baron,transportation,transportation-20-5,330,square,137.64089664,137.641034281,9.999997510053984e-5,8.37
baron,transportation,transportation-20-6,331,exp,1503.2809347,1503.28243798,9.999983781967798e-5,2591.27
baron,transportation,transportation-20-6,332,cubic,1364.44890617,1364.45027062,9.999998016510731e-5,84.78
baron,transportation,transportation-20-6,333,pardivexp,1.73732596576,159.999960605,98.91417100404854,3625.04
baron,transportation,transportation-20-6,334,log,610.25887882,707.93945761,13.797871801039197,3625.64
baron,transportation,transportation-20-6,335,sqrt,607.881290658,1.0e12,99.99999993921188,3628.01
baron,transportation,transportation-20-6,336,square,94.4374659911,94.4375604286,9.999993600792696e-5,6.48
baron,transportation,transportation-20-7,337,exp,1013.18286743,1013.18388061,9.999961698587602e-5,55.14
baron,transportation,transportation-20-7,338,cubic,-1884.64343866,397.848504954,121.11001459442505,3622.17
baron,transportation,transportation-20-7,339,pardivexp,1.35131108497,153.78645533,99.12130682635846,3621.87
baron,transportation,transportation-20-7,340,log,487.324562388,487.325049713,9.999998979769217e-5,3029.09
baron,transportation,transportation-20-7,341,sqrt,450.15305425,1.0e12,99.9999999549847,3618.93
baron,transportation,transportation-20-7,342,square,79.7939426053,79.7940223993,9.999997193015695e-5,7.61
baron,transportation,transportation-20-8,343,exp,555.001804964,1579.7586965,64.86793798359065,3625.64
baron,transportation,transportation-20-8,344,cubic,-2127.12364098,614.793496216,128.90257455522215,3622.5
baron,transportation,transportation-20-8,345,pardivexp,200.580074262,200.580274842,9.999986296836726e-5,1907.58
baron,transportation,transportation-20-8,346,log,670.577989937,767.449040781,12.622473375615728,3634.33
baron,transportation,transportation-20-8,347,sqrt,-1.0e12,1.0e12,200.0,118.77
baron,transportation,transportation-20-8,348,square,126.36644391,126.366570277,0.00010000034005505549,8.28
baron,transportation,transportation-20-9,349,exp,1580.78312869,1580.78470948,0.0001000003346726764,3466.42
baron,transportation,transportation-20-9,350,cubic,-2056.52869663,565.875049339,127.51602981598506,3623.11
baron,transportation,transportation-20-9,351,pardivexp,1.63694035395,137.184810295,98.80676267989878,3629.07
baron,transportation,transportation-20-9,352,log,652.225094253,757.976880139,13.951848487332086,3622.24
baron,transportation,transportation-20-9,353,sqrt,646.201133718,1.0e12,99.99999993537988,3618.86
baron,transportation,transportation-20-9,354,square,89.4546671202,89.4547565748,9.999982496895437e-5,7.81
baron,transportation,transportation-20-10,355,exp,1680.32030627,1680.32198659,9.99998817795023e-5,2677.94
baron,transportation,transportation-20-10,356,cubic,-1961.82611994,1551.93837986,179.10682624143385,3625.54
baron,transportation,transportation-20-10,357,pardivexp,1.94477942153,240.166087363,99.19023562282106,3622.17
baron,transportation,transportation-20-10,358,log,688.711571141,763.204163334,9.760506529155274,3623.9
baron,transportation,transportation-20-10,359,sqrt,699.262019083,1.0e12,99.9999999300738,3619.32
baron,transportation,transportation-20-10,360,square,165.295776411,165.295941707,0.00010000003526935358,8.87
baron,uflp_nldep,gunluk-10-20-10,1,exp,302.534846163,302.535148698,9.999995085033578e-5,2.51
baron,uflp_nldep,gunluk-10-20-1,10,sqrt,284.975328719,295.337077161,3.5084482251957203,3625.26
baron,uflp_nldep,gunluk-20-40-6,100,sqrt,386.20581587,404.20594479,4.453207369167156,3621.24
baron,uflp_nldep,gunluk-20-40-6,101,square,249.071439585,249.071688657,0.00010000012500239268,2.12
baron,uflp_nldep,gunluk-20-40-6,102,log,404.647042148,404.647446795,9.999988957970748e-5,134.95
baron,uflp_nldep,gunluk-20-40-7,103,exp,442.704660032,442.705102737,9.999997679601087e-5,3.0
baron,uflp_nldep,gunluk-20-40-7,104,cubic,410.647411732,410.647822379,9.999979972813734e-5,2.86
baron,uflp_nldep,gunluk-20-40-7,105,pardivexp,277.324420993,277.324698318,0.00010000010878771651,4.1
baron,uflp_nldep,gunluk-20-40-7,106,sqrt,390.2806335,407.187778511,4.152173985384784,3621.33
baron,uflp_nldep,gunluk-20-40-7,107,square,278.973284334,278.973563308,0.00010000015652395586,2.2
baron,uflp_nldep,gunluk-20-40-7,108,log,410.186453931,410.186864117,9.999978933833591e-5,45.16
baron,uflp_nldep,gunluk-20-40-8,109,exp,424.641727643,424.642152285,9.999996413438664e-5,3.22
baron,uflp_nldep,gunluk-10-20-1,11,square,208.464724258,208.464932723,0.00010000003227941337,2.36
baron,uflp_nldep,gunluk-20-40-8,110,cubic,388.984678022,388.985067007,9.999998276676988e-5,2.86
baron,uflp_nldep,gunluk-20-40-8,111,pardivexp,232.354297127,232.354529481,9.999977211964111e-5,3.0
baron,uflp_nldep,gunluk-20-40-8,112,sqrt,361.552048289,379.238095444,4.663573456219823,3623.56
baron,uflp_nldep,gunluk-20-40-8,113,square,234.376335124,234.3765695,9.999975700656788e-5,2.4
baron,uflp_nldep,gunluk-20-40-8,114,log,377.010721079,377.011098089,9.999970872915639e-5,61.56
baron,uflp_nldep,gunluk-20-40-9,115,exp,403.39220798,403.392611372,9.99998484307572e-5,3.29
baron,uflp_nldep,gunluk-20-40-9,116,cubic,375.745340901,375.745716646,9.999980926975456e-5,3.13
baron,uflp_nldep,gunluk-20-40-9,117,pardivexp,231.425864146,231.426095572,9.999995870264614e-5,3.08
baron,uflp_nldep,gunluk-20-40-9,118,sqrt,350.42580804,366.871684125,4.482732463865102,3622.22
baron,uflp_nldep,gunluk-20-40-9,119,square,232.656713195,232.656945852,0.00010000002327287968,2.4
baron,uflp_nldep,gunluk-10-20-1,12,log,304.173964308,304.174268482,9.999991173650223e-5,2.8
baron,uflp_nldep,gunluk-20-40-9,120,log,368.249698797,368.250067047,9.999998179529849e-5,124.97
baron,uflp_nldep,gunluk-30-60-10,121,exp,398.313041623,398.313439936,9.999988955159181e-5,7.35
baron,uflp_nldep,gunluk-30-60-10,122,cubic,370.088106194,370.088476282,9.999987130889148e-5,7.09
baron,uflp_nldep,gunluk-30-60-10,123,pardivexp,231.838509548,231.838741386,9.999968022299854e-5,5.95
baron,uflp_nldep,gunluk-30-60-10,124,sqrt,331.507237314,359.814727978,7.867240683302655,3626.27
baron,uflp_nldep,gunluk-30-60-10,125,square,232.644180973,232.644413617,9.999982220778447e-5,2.58
baron,uflp_nldep,gunluk-30-60-10,126,log,346.586197687,346.586544274,0.00010000013149676716,2537.82
baron,uflp_nldep,gunluk-30-60-1,127,exp,526.406455089,526.406981496,0.00010000000350345746,5.55
baron,uflp_nldep,gunluk-30-60-1,128,cubic,472.01192405,472.012396062,9.999991608839198e-5,7.55
baron,uflp_nldep,gunluk-30-60-1,129,pardivexp,268.938801701,268.93907064,9.999997374229906e-5,6.21
baron,uflp_nldep,gunluk-10-20-2,13,exp,241.153065005,241.153306158,9.999987304026044e-5,2.54
baron,uflp_nldep,gunluk-30-60-1,130,sqrt,417.044431268,469.273722017,11.129813645757041,3628.77
baron,uflp_nldep,gunluk-30-60-1,131,square,269.612151586,269.612421198,9.999984378055274e-5,2.77
baron,uflp_nldep,gunluk-30-60-1,132,log,439.054401814,462.618680889,5.093672185852343,3637.34
baron,uflp_nldep,gunluk-30-60-2,133,exp,464.335702738,464.336167074,9.999996401727237e-5,7.09
baron,uflp_nldep,gunluk-30-60-2,134,cubic,411.43660568,411.437017116,9.999975278426367e-5,7.45
baron,uflp_nldep,gunluk-30-60-2,135,pardivexp,266.401273922,266.401540323,9.999979718963223e-5,6.55
baron,uflp_nldep,gunluk-30-60-2,136,sqrt,369.59738655,395.166723286,6.4705187024298825,3629.42
baron,uflp_nldep,gunluk-30-60-2,137,square,267.284033574,267.284300858,9.999988744542765e-5,2.69
baron,uflp_nldep,gunluk-30-60-2,138,log,375.174270483,394.91656851,4.999106039406421,3652.04
baron,uflp_nldep,gunluk-30-60-3,139,exp,492.000222299,492.000714299,9.999985481918937e-5,6.77
baron,uflp_nldep,gunluk-10-20-2,14,cubic,228.394539505,228.3947679,0.00010000010161944587,2.45
baron,uflp_nldep,gunluk-30-60-3,140,cubic,451.184996235,451.18544742,9.999990082890027e-5,7.2
baron,uflp_nldep,gunluk-30-60-3,141,pardivexp,266.368017555,266.368283923,9.999989340365333e-5,5.41
baron,uflp_nldep,gunluk-30-60-3,142,sqrt,397.88467135,424.225040869,6.2090558032697185,3632.43
baron,uflp_nldep,gunluk-30-60-3,143,square,267.11012633,267.110393441,0.00010000022707091322,2.75
baron,uflp_nldep,gunluk-30-60-3,144,log,416.685822148,416.686238834,9.999994268112011e-5,2343.32
baron,uflp_nldep,gunluk-30-60-4,145,exp,518.671928376,518.672447048,9.99999138088653e-5,5.97
baron,uflp_nldep,gunluk-30-60-4,146,cubic,476.838161197,476.838638036,0.00010000007591825704,7.67
baron,uflp_nldep,gunluk-30-60-4,147,pardivexp,298.896733305,298.897032202,9.999998922414973e-5,5.91
baron,uflp_nldep,gunluk-30-60-4,148,sqrt,428.845582449,460.958935178,6.966640687114431,3630.14
baron,uflp_nldep,gunluk-30-60-4,149,square,299.968427433,299.968727401,9.999975751963434e-5,2.78
baron,uflp_nldep,gunluk-10-20-2,15,pardivexp,164.427697298,164.427861725,9.999947593469267e-5,2.47
baron,uflp_nldep,gunluk-30-60-4,150,log,436.703918312,459.603252647,4.982413462723667,3630.49
baron,uflp_nldep,gunluk-30-60-5,151,exp,487.674875127,487.675362802,9.999992560338345e-5,5.79
baron,uflp_nldep,gunluk-30-60-5,152,cubic,458.947709976,458.948168923,9.999974530978247e-5,6.44
baron,uflp_nldep,gunluk-30-60-5,153,pardivexp,296.264019066,296.26431533,9.999989355959336e-5,4.49
baron,uflp_nldep,gunluk-30-60-5,154,sqrt,385.909927707,434.779050596,11.2399902483824,3628.97
baron,uflp_nldep,gunluk-30-60-5,155,square,296.803496852,296.803793655,9.999973258908478e-5,2.75
baron,uflp_nldep,gunluk-30-60-5,156,log,397.959132614,418.90367082,4.999845946682985,3628.75
baron,uflp_nldep,gunluk-30-60-6,157,exp,518.462773834,518.463292297,9.999994360986595e-5,5.69
baron,uflp_nldep,gunluk-30-60-6,158,cubic,472.653314073,472.653786727,0.00010000004512681742,5.62
baron,uflp_nldep,gunluk-30-60-6,159,pardivexp,278.75855886,278.758837618,9.999969951123335e-5,4.96
baron,uflp_nldep,gunluk-10-20-2,16,sqrt,225.14129236,232.000949243,2.9567365587867247,3625.96
baron,uflp_nldep,gunluk-30-60-6,160,sqrt,428.341405787,466.176254397,8.115996525592976,3629.05
baron,uflp_nldep,gunluk-30-60-6,161,square,279.74389783,279.744177574,9.999993652659704e-5,2.67
baron,uflp_nldep,gunluk-30-60-6,162,log,433.293416402,456.084320305,4.997081216858961,3630.61
baron,uflp_nldep,gunluk-30-60-7,163,exp,581.968948488,581.969530457,9.999990885060554e-5,10.06
baron,uflp_nldep,gunluk-30-60-7,164,cubic,524.78588218,524.786406966,9.999992243481578e-5,8.23
baron,uflp_nldep,gunluk-30-60-7,165,pardivexp,335.404148686,335.439190059,0.010446415934241128,3631.76
baron,uflp_nldep,gunluk-30-60-7,166,sqrt,473.375981163,510.404918718,7.25481597003546,3630.56
baron,uflp_nldep,gunluk-30-60-7,167,square,336.089268765,336.089604854,9.999982004068827e-5,2.63
baron,uflp_nldep,gunluk-30-60-7,168,log,487.772725462,513.436581256,4.998447078160944,3629.79
baron,uflp_nldep,gunluk-30-60-8,169,exp,537.915102711,537.915640626,9.999988090499427e-5,8.58
baron,uflp_nldep,gunluk-10-20-2,17,square,167.394784405,167.3949518,0.0001000000287974032,2.46
baron,uflp_nldep,gunluk-30-60-8,170,cubic,490.546909975,490.547400522,9.999991834588579e-5,7.98
baron,uflp_nldep,gunluk-30-60-8,171,pardivexp,306.50595574,306.506262246,9.999991444525886e-5,7.38
baron,uflp_nldep,gunluk-30-60-8,172,sqrt,427.21334262,466.738385549,8.46835061198336,3629.18
baron,uflp_nldep,gunluk-30-60-8,173,square,306.780565522,306.780872303,0.000100000041626826,2.62
baron,uflp_nldep,gunluk-30-60-8,174,log,434.251909619,457.106558928,4.999851536280388,3630.09
baron,uflp_nldep,gunluk-30-60-9,175,exp,502.957091978,502.957594935,9.999988170883415e-5,5.46
baron,uflp_nldep,gunluk-30-60-9,176,cubic,464.155635993,464.156100149,9.999997842792999e-5,6.26
baron,uflp_nldep,gunluk-30-60-9,177,pardivexp,257.379573151,257.37983053,9.999967731512706e-5,4.48
baron,uflp_nldep,gunluk-30-60-9,178,sqrt,390.397047839,440.777605137,11.429926727411898,3629.12
baron,uflp_nldep,gunluk-30-60-9,179,square,257.975433085,257.975691061,0.00010000011975520829,2.81
baron,uflp_nldep,gunluk-10-20-2,18,log,235.283671713,235.283906996,9.999961451991731e-5,3.45
baron,uflp_nldep,gunluk-30-60-9,180,log,405.883013435,428.138102479,5.198109889107941,3631.33
baron,uflp_nldep,gunluk-40-80-10,181,exp,622.316671199,622.317293516,9.999995282948585e-5,16.61
baron,uflp_nldep,gunluk-40-80-10,182,cubic,569.990917457,569.991487448,9.999991448509289e-5,17.13
baron,uflp_nldep,gunluk-40-80-10,183,pardivexp,385.214707891,385.215093106,9.999997582865535e-5,14.18
baron,uflp_nldep,gunluk-40-80-10,184,sqrt,489.561146538,551.485209022,11.228598967108427,3631.14
baron,uflp_nldep,gunluk-40-80-10,185,square,384.970242506,384.970627476,9.999983701389049e-5,3.17
baron,uflp_nldep,gunluk-40-80-10,186,log,507.326334698,536.025398112,5.354049176603276,3630.84
baron,uflp_nldep,gunluk-40-80-1,187,exp,630.97861249,630.979243469,9.999996141302604e-5,50.41
baron,uflp_nldep,gunluk-40-80-1,188,cubic,571.011579565,571.012150577,9.999997363384906e-5,18.01
baron,uflp_nldep,gunluk-40-80-1,189,pardivexp,332.469415912,332.469748382,0.00010000007567827516,14.87
baron,uflp_nldep,gunluk-10-20-3,19,exp,277.479895676,277.480173156,9.999993758459827e-5,2.57
baron,uflp_nldep,gunluk-40-80-1,190,sqrt,483.188208707,553.742146821,12.74129818707965,3630.43
baron,uflp_nldep,gunluk-40-80-1,191,square,332.253319579,332.253651832,9.999980381810697e-5,3.28
baron,uflp_nldep,gunluk-40-80-1,192,log,-1.0e12,1.0e12,200.0,Inf
baron,uflp_nldep,gunluk-40-80-2,193,exp,636.166764656,636.167400823,9.999993698232279e-5,11.63
baron,uflp_nldep,gunluk-40-80-2,194,cubic,564.734236271,564.734801005,9.999985816658158e-5,24.55
baron,uflp_nldep,gunluk-40-80-2,195,pardivexp,341.449519299,341.449860749,0.00010000004078450219,12.68
baron,uflp_nldep,gunluk-40-80-2,196,sqrt,471.41881834,536.193962121,12.08054330279508,3630.97
baron,uflp_nldep,gunluk-40-80-2,197,square,341.499646527,341.499988026,9.999971068081624e-5,3.15
baron,uflp_nldep,gunluk-40-80-2,198,log,487.807627617,517.083771048,5.661779593597491,3630.46
baron,uflp_nldep,gunluk-40-80-3,199,exp,567.036071906,567.036638942,9.999988732028612e-5,11.41
baron,uflp_nldep,gunluk-10-20-10,2,cubic,283.70378343,283.704067133,9.999962386984033e-5,2.5
baron,uflp_nldep,gunluk-10-20-3,20,cubic,265.390144869,265.390410259,9.999984542743048e-5,2.44
baron,uflp_nldep,gunluk-40-80-3,200,cubic,518.097108305,518.097626402,9.999987908419777e-5,16.4
baron,uflp_nldep,gunluk-40-80-3,201,pardivexp,316.327512098,316.327828425,9.999973811418139e-5,13.2
baron,uflp_nldep,gunluk-40-80-3,202,sqrt,446.248412001,506.133684446,11.831908107548458,3625.95
baron,uflp_nldep,gunluk-40-80-3,203,square,315.700446871,315.700762571,9.999975844732827e-5,2.58
baron,uflp_nldep,gunluk-40-80-3,204,log,466.28740114,493.97251539,5.604585961253764,3627.2
baron,uflp_nldep,gunluk-40-80-4,205,exp,598.967395997,598.967994964,9.999983388253106e-5,14.68
baron,uflp_nldep,gunluk-40-80-4,206,cubic,552.509595564,552.510148074,9.999997318536186e-5,18.33
baron,uflp_nldep,gunluk-40-80-4,207,pardivexp,361.28978494,361.290146229,9.99996827431634e-5,9.62
baron,uflp_nldep,gunluk-40-80-4,208,sqrt,477.31501358,529.394016253,9.83747474926335,3629.11
baron,uflp_nldep,gunluk-40-80-4,209,square,361.608743427,361.609105035,9.999969442510679e-5,3.02
baron,uflp_nldep,gunluk-10-20-3,21,pardivexp,189.419586832,189.419776252,0.00010000011812183118,3.2
baron,uflp_nldep,gunluk-40-80-4,210,log,486.071495245,511.65023745,4.999263233509133,3644.93
baron,uflp_nldep,gunluk-40-80-5,211,exp,612.715399843,612.716012558,9.999983474079424e-5,13.88
baron,uflp_nldep,gunluk-40-80-5,212,cubic,548.867561132,548.868109999,9.99997977695291e-5,20.57
baron,uflp_nldep,gunluk-40-80-5,213,pardivexp,331.830047967,331.830379797,9.999988554280665e-5,12.61
baron,uflp_nldep,gunluk-40-80-5,214,sqrt,458.327526197,515.719461401,11.12851840961934,3629.68
baron,uflp_nldep,gunluk-40-80-5,215,square,332.269338978,332.269671248,0.00010000009894169497,3.15
baron,uflp_nldep,gunluk-40-80-5,216,log,476.644933187,502.166727048,5.082334708042191,3626.84
baron,uflp_nldep,gunluk-40-80-6,217,exp,570.842766739,570.843337582,9.999994086106468e-5,11.08
baron,uflp_nldep,gunluk-40-80-6,218,cubic,539.245503412,539.246042658,9.999999209241236e-5,19.58
baron,uflp_nldep,gunluk-40-80-6,219,pardivexp,384.952856706,384.953241659,9.999993723331283e-5,12.46
baron,uflp_nldep,gunluk-10-20-3,22,sqrt,272.133245208,272.133517341,9.999980989807473e-5,59.28
baron,uflp_nldep,gunluk-40-80-6,220,sqrt,478.127832042,526.124943838,9.122759214924978,3626.13
baron,uflp_nldep,gunluk-40-80-6,221,square,384.579255824,384.579640403,9.999983348306329e-5,3.16
baron,uflp_nldep,gunluk-40-80-6,222,log,483.68706568,509.141524819,4.999485977508722,3625.71
baron,uflp_nldep,gunluk-40-80-7,223,exp,655.434253299,655.434908734,0.00010000001392430575,29.96
baron,uflp_nldep,gunluk-40-80-7,224,cubic,578.518155983,578.518734501,9.999987303721964e-5,22.58
baron,uflp_nldep,gunluk-40-80-7,225,pardivexp,346.253023405,346.253369658,9.99998932334288e-5,11.86
baron,uflp_nldep,gunluk-40-80-7,226,sqrt,488.78325722,547.102719629,10.659691556376742,3626.61
baron,uflp_nldep,gunluk-40-80-7,227,square,346.353004616,346.353350969,9.999989866667535e-5,3.14
baron,uflp_nldep,gunluk-40-80-7,228,log,509.545500451,543.198070048,6.195266782524879,3625.08
baron,uflp_nldep,gunluk-40-80-8,229,exp,584.836171,584.836755836,9.9999870746893e-5,10.58
baron,uflp_nldep,gunluk-10-20-3,23,square,193.337703395,193.337896733,0.00010000005341401898,2.34
baron,uflp_nldep,gunluk-40-80-8,230,cubic,528.497927103,528.498455601,9.99999137922202e-5,18.77
baron,uflp_nldep,gunluk-40-80-8,231,pardivexp,338.742538834,338.742877577,0.00010000003613630293,9.47
baron,uflp_nldep,gunluk-40-80-8,232,sqrt,440.548903461,523.226063804,15.801422379824482,3626.45
baron,uflp_nldep,gunluk-40-80-8,233,square,337.997068601,337.997406598,9.99998796961675e-5,3.16
baron,uflp_nldep,gunluk-40-80-8,234,log,466.919977654,497.08254052,6.067918385233739,3625.36
baron,uflp_nldep,gunluk-40-80-9,235,exp,589.113568845,589.114157959,9.999997317381049e-5,10.53
baron,uflp_nldep,gunluk-40-80-9,236,cubic,517.103227444,517.103744548,0.00010000004939710552,14.16
baron,uflp_nldep,gunluk-40-80-9,237,pardivexp,314.404761407,314.405075811,9.999965782449007e-5,11.86
baron,uflp_nldep,gunluk-40-80-9,238,sqrt,440.961492162,492.092981792,10.390615497867934,3625.83
baron,uflp_nldep,gunluk-40-80-9,239,square,314.361615063,314.361929424,9.999970434391397e-5,2.92
baron,uflp_nldep,gunluk-10-20-3,24,log,271.119706143,271.119977263,0.00010000000839969911,3.26
baron,uflp_nldep,gunluk-40-80-9,240,log,456.235024057,480.246510335,4.999825248339773,3627.4
baron,uflp_nldep,gunluk-50-100-10,241,exp,722.110132332,722.110854442,9.999988167020261e-5,27.9
baron,uflp_nldep,gunluk-50-100-10,242,cubic,649.970973039,649.97162301,9.99999041527135e-5,113.58
baron,uflp_nldep,gunluk-50-100-10,243,pardivexp,366.327883355,366.328249682,9.999965886134226e-5,26.66
baron,uflp_nldep,gunluk-50-100-10,244,sqrt,517.395409864,609.666749683,15.134717428329008,3625.56
baron,uflp_nldep,gunluk-50-100-10,245,square,365.871048367,365.871414238,9.999988677645597e-5,3.56
baron,uflp_nldep,gunluk-50-100-10,246,log,533.489543799,583.934098911,8.638741119259157,3628.88
baron,uflp_nldep,gunluk-50-100-1,247,exp,692.124368712,692.125060836,9.999984672929835e-5,54.45
baron,uflp_nldep,gunluk-50-100-1,248,cubic,616.429578828,616.430195257,9.999980610780956e-5,51.93
baron,uflp_nldep,gunluk-50-100-1,249,pardivexp,382.603227003,382.603609606,9.999984068164435e-5,24.1
baron,uflp_nldep,gunluk-10-20-4,25,exp,279.589918909,279.590198499,9.999992900037354e-5,2.52
baron,uflp_nldep,gunluk-50-100-1,250,sqrt,494.014195513,578.730919888,14.638361536203211,3629.43
baron,uflp_nldep,gunluk-50-100-1,251,square,381.567256661,381.567638228,9.999983274408512e-5,3.96
baron,uflp_nldep,gunluk-50-100-1,252,log,516.74366424,552.205739676,6.421895479899739,3627.81
baron,uflp_nldep,gunluk-50-100-2,253,exp,720.24062753,720.241347771,9.99999517240004e-5,21.58
baron,uflp_nldep,gunluk-50-100-2,254,cubic,634.06858327,634.069217339,9.999996573213628e-5,62.59
baron,uflp_nldep,gunluk-50-100-2,255,pardivexp,390.714212207,390.714602921,9.999984568532272e-5,20.32
